smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)CCl,0.0082,0.0075,0.0054,0.0018,0.3265,0.031,0.0172,0.0153,0.1403,0.0168,0.0093,0.007,0.5221,0.2847,0.1124,0.037,0.5267,0.0947,0.0515,0.0256,0.4147,0.0907,0.0581,0.0318,0.449,0.1021,0.0562,0.035,0.112,0.0229,0.0121,0.0092,0.0,0.3458,0.0004,0.0,0.0392,0.3014,0.4072,0.0013,0.0137,0.72,0.0815,0.3745,0.3029,0.2777,0.1107,0.0358,0.0181,0.2491,0.7989,0.796610,1353,0.796610,0.767442,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
O=C(CCl)N(Cc1cccs1)c1ccc2c(c1)OCCO2,0.003,0.0024,0.0018,0.0006,0.2614,0.0168,0.0105,0.0135,0.0762,0.0064,0.0041,0.0049,0.5452,0.0904,0.0382,0.0439,0.1586,0.0069,0.006,0.0102,0.3376,0.0493,0.034,0.0268,0.2852,0.0314,0.0217,0.0249,0.0781,0.0145,0.0083,0.0075,0.0,0.008,0.0013,0.0,0.1042,0.1352,0.0091,0.0009,0.0001,0.4241,0.0571,0.3309,0.1986,0.1939,0.0251,0.014,0.0147,0.14,0.7579,0.772152,1352,0.772152,0.777778,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],KEPT,,0.754098,0.754098,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
O=C(CCl)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0.0034,0.0028,0.002,0.0006,0.2394,0.013,0.0086,0.0142,0.0917,0.0084,0.0052,0.0056,0.5512,0.0835,0.0359,0.0465,0.1463,0.0062,0.0055,0.0101,0.3032,0.0376,0.0269,0.0249,0.2211,0.0194,0.0148,0.0215,0.0909,0.0175,0.0097,0.0082,0.0,0.0188,0.0006,0.0,0.1363,0.1035,0.0642,0.0014,0.0011,0.4464,0.084,0.3026,0.1541,0.183,0.023,0.0122,0.0146,0.1437,0.8008,0.666667,1351,0.666667,0.662500,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.516129,0.704545,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
CC(C)C(C(=O)O)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,0.014,0.0132,0.0096,0.0033,0.4191,0.0565,0.0281,0.0202,0.0867,0.0077,0.0048,0.0054,0.5451,0.0547,0.0277,0.0668,0.092,0.0032,0.0033,0.008,0.1447,0.0091,0.0081,0.0168,0.1785,0.014,0.0118,0.0205,0.1549,0.0358,0.0178,0.0115,0.0002,0.0026,0.002,0.001,0.0185,0.196,0.0098,0.0031,0.009,0.2663,0.0956,0.5622,0.1537,0.1817,0.0219,0.0126,0.0171,0.146,0.7879,0.745455,1350,0.745455,0.722222,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.409091,0.550000,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,NC(=O)[C@@H]1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)[C@@H]3C(=O)[C@]2(O)C1=O
COc1ccc(C2(C)NC(=O)N(NC(=O)CCl)C2=O)cc1,0.0074,0.0066,0.0048,0.0015,0.2249,0.0159,0.0107,0.014,0.1879,0.0282,0.0146,0.0089,0.5927,0.2605,0.1044,0.055,0.2851,0.021,0.0157,0.0179,0.4961,0.1746,0.1086,0.0429,0.3998,0.074,0.0443,0.0344,0.105,0.0213,0.0115,0.009,0.0001,0.0173,0.0131,0.0012,0.1379,0.1135,0.1179,0.008,0.0206,0.3947,0.1649,0.3618,0.1499,0.2554,0.0688,0.0364,0.0205,0.1633,0.7287,0.745763,1349,0.745763,0.800000,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C,KEPT,,0.681818,0.681818,C[C@@H]1O[C@@H]1P(=O)(O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
CCOC(=O)C1=C(CCl)NC(=O)NC1c1ccc(Cl)cc1,0.0052,0.0044,0.0032,0.001,0.4891,0.1412,0.0589,0.0162,0.1911,0.028,0.0142,0.0084,0.5433,0.2982,0.116,0.0386,0.4651,0.0602,0.0349,0.0217,0.4807,0.1452,0.0872,0.0347,0.5376,0.1903,0.094,0.0394,0.1353,0.0294,0.0149,0.0102,0.0,0.0018,0.0008,0.0,0.0295,0.1517,0.0372,0.005,0.0151,0.1043,0.1,0.2504,0.0759,0.3164,0.0999,0.0471,0.0189,0.0855,0.8162,0.795181,1348,0.775862,0.758621,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.741935,0.750000,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
CN(Cc1ccc(F)cc1)c1nc2sccn2c1[N+](=O)[O-],0.0056,0.005,0.0036,0.0011,0.421,0.1123,0.0501,0.0139,0.0401,0.0026,0.0019,0.0035,0.5042,0.0786,0.0336,0.0357,0.1175,0.0044,0.0042,0.0086,0.1317,0.0076,0.0067,0.0142,0.1453,0.0096,0.0084,0.0162,0.0482,0.0082,0.0053,0.006,0.0,0.003,0.0011,0.0,0.1094,0.2348,0.2722,0.7951,0.1211,0.163,0.3926,0.4028,0.1702,0.1571,0.0257,0.0128,0.011,0.2957,0.7563,0.770492,1347,0.770492,0.803030,Cc1ncc([N+](=O)[O-])n1CC(=O)O,Cn1c([N+](=O)[O-])cnc1COC(N)=O,KEPT,,0.692308,0.750000,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
COc1ccc(Oc2ccc([N+](=O)[O-])cc2C(=O)O)cc1,0.0042,0.0036,0.0026,0.0008,0.1704,0.0098,0.0077,0.0142,0.1025,0.0102,0.0062,0.0063,0.5889,0.0869,0.0405,0.0734,0.103,0.0039,0.0038,0.0088,0.1777,0.0133,0.0112,0.019,0.3169,0.0437,0.0308,0.0346,0.1148,0.0239,0.0126,0.0095,0.001,0.0013,0.0009,0.0012,0.0131,0.2085,0.098,0.0474,0.8266,0.2829,0.7381,0.3771,0.1641,0.1755,0.0218,0.0129,0.0186,0.3062,0.8585,0.659091,1346,0.659091,0.758621,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,COC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.000000,0.000000,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
NCCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.003,0.0024,0.0018,0.0005,0.4211,0.0309,0.0157,0.0201,0.0594,0.0043,0.0029,0.0043,0.5749,0.0583,0.0258,0.0507,0.0416,0.0011,0.0013,0.0048,0.2308,0.0191,0.0148,0.0199,0.3157,0.0339,0.0229,0.0262,0.0848,0.0158,0.0089,0.0077,0.2769,0.1058,0.0187,0.0009,0.253,0.367,0.6666,0.997,0.7616,0.5993,0.6504,0.6986,0.3533,0.2231,0.0302,0.0125,0.015,0.5941,0.8015,0.800000,1345,0.800000,0.622642,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,NCc1cn(-c2ccccc2)nc1C12CC3CC(CC(C3)C1)C2,KEPT,,0.744186,0.578947,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
O=C(O)c1cccnc1Sc1ccnc2cc(Cl)ccc12,0.0107,0.0099,0.0072,0.0024,0.4888,0.093,0.0418,0.0218,0.0895,0.0082,0.0051,0.0055,0.614,0.1045,0.0434,0.0596,0.1459,0.0062,0.0056,0.0102,0.2684,0.0293,0.0218,0.0232,0.3113,0.0385,0.0258,0.0274,0.1812,0.0444,0.0211,0.0126,0.0001,0.0295,0.0083,0.0002,0.0391,0.2742,0.8481,0.8444,0.9329,0.423,0.6829,0.6776,0.2245,0.2344,0.0404,0.02,0.0181,0.5496,0.788,0.703704,1344,0.703704,0.686275,Oc1c(I)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,KEPT,,0.636364,0.636364,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
COc1cc(N(C(=O)CCl)C(=O)CCl)cc(OC)c1OC,0.01,0.009,0.0066,0.0022,0.4887,0.1223,0.0529,0.0187,0.2169,0.0361,0.0179,0.0097,0.542,0.5573,0.2676,0.053,0.5476,0.1122,0.0604,0.028,0.4811,0.1409,0.0882,0.0397,0.4949,0.1369,0.074,0.0416,0.1421,0.0312,0.0157,0.0105,0.0,0.0202,0.0154,0.0003,0.3269,0.1647,0.0886,0.0002,0.001,0.102,0.2663,0.421,0.2114,0.3248,0.1296,0.0665,0.0226,0.1758,0.7293,0.673077,1343,0.687500,0.687500,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
O=C(O)C1CCCCN1C(=O)c1cc(F)c(F)c(O)c1F,0.013,0.012,0.0087,0.0031,0.3342,0.0347,0.0191,0.0159,0.0815,0.0071,0.0046,0.0053,0.5682,0.1281,0.0516,0.0458,0.0651,0.002,0.0022,0.0066,0.1382,0.0084,0.0074,0.0157,0.2143,0.0192,0.0149,0.022,0.0962,0.019,0.0104,0.0085,0.009,0.1202,0.0168,0.0004,0.2292,0.3304,0.6971,0.4988,0.7111,0.5335,0.4803,0.5293,0.2518,0.1689,0.039,0.0151,0.0137,0.4735,0.77,0.739726,1342,0.739726,0.764706,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,KEPT,,0.688889,0.656250,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CC(=O)c1ccc(Oc2ccc(Cl)cc2Cl)c([N+](=O)[O-])c1,0.0075,0.0066,0.0048,0.0016,0.4737,0.1062,0.0477,0.02,0.112,0.0113,0.0066,0.0061,0.5993,0.1291,0.0517,0.0522,0.2581,0.0163,0.0123,0.0149,0.2146,0.0182,0.0144,0.0196,0.3573,0.0533,0.0334,0.0301,0.0983,0.0193,0.0105,0.0085,0.0,0.0043,0.0044,0.0005,0.499,0.56,0.8304,0.5985,0.9784,0.7291,0.8306,0.6966,0.3211,0.2356,0.0405,0.0207,0.017,0.6715,0.7962,0.558140,1341,0.558140,0.558140,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,KEPT,,0.000000,0.000000,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
COCC(C)N(Cc1ccc(C(F)(F)F)cc1)C(=O)CCl,0.0048,0.0041,0.003,0.0009,0.0953,0.0036,0.0034,0.0089,0.131,0.0147,0.0082,0.0066,0.467,0.0507,0.0239,0.0354,0.3652,0.0324,0.0212,0.0182,0.3649,0.0597,0.0401,0.0283,0.2721,0.0292,0.0205,0.0245,0.1172,0.024,0.0126,0.0092,0.0,0.0001,0.0,0.0,0.128,0.091,0.0979,0.5896,0.2242,0.4318,0.1787,0.5001,0.2499,0.2019,0.0243,0.0148,0.0147,0.2768,0.6818,0.826923,1340,0.816667,0.782609,CCN(CC)CCOC(=O)c1ccc(N)cc1,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
Cc1sc2nc(Cn3cnc([N+](=O)[O-])c3)nc(Cl)c2c1C,0.0091,0.0084,0.0061,0.002,0.4573,0.1467,0.0627,0.0147,0.0649,0.0051,0.0034,0.0046,0.5596,0.1273,0.0504,0.0416,0.1884,0.0092,0.0075,0.0114,0.079,0.0034,0.0033,0.0106,0.113,0.0066,0.0063,0.0143,0.0614,0.0109,0.0067,0.0068,0.0,0.0027,0.001,0.0,0.0512,0.424,0.2671,0.0034,0.2096,0.64,0.5072,0.7463,0.4084,0.1703,0.0356,0.0164,0.0118,0.3619,0.6541,0.771930,1339,0.771930,0.800000,Cc1ncc([N+](=O)[O-])n1C,O=C1NCCN1c1ncc([N+](=O)[O-])s1,KEPT,,0.711538,0.796875,CCCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
O=[N+]([O-])c1ccc(Cl)nc1Nc1cccc2ncccc12,0.0023,0.0018,0.0014,0.0004,0.4785,0.1213,0.0513,0.016,0.0741,0.0061,0.0039,0.0048,0.5755,0.0915,0.0373,0.045,0.2674,0.0167,0.0122,0.014,0.1145,0.0059,0.0054,0.0131,0.209,0.0169,0.0131,0.0198,0.0912,0.0176,0.0097,0.0082,0.0,0.0,0.0,0.0,0.4052,0.3354,0.7848,0.816,0.9814,0.6761,0.7771,0.5339,0.382,0.2014,0.0309,0.0149,0.0135,0.6325,0.7584,0.774648,1338,0.774648,0.615385,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)o1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.606061,0.606061,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=C(O)Cc1csc(NC(=O)CCc2ccc(F)cc2)n1,0.0015,0.0012,0.0009,0.0002,0.0356,0.0012,0.0016,0.0067,0.0347,0.0021,0.0016,0.0033,0.239,0.0078,0.0057,0.0205,0.0077,0.0001,0.0003,0.002,0.0402,0.0012,0.0014,0.0074,0.042,0.0017,0.0022,0.0089,0.0584,0.0103,0.0064,0.0066,0.0,0.0273,0.1492,0.0003,0.0386,0.0736,0.0318,0.0006,0.0021,0.062,0.0519,0.1686,0.1332,0.051,0.0059,0.0188,0.0062,0.0625,0.7579,0.810127,1337,0.811321,0.812500,O=C(O)CNC(=O)c1ccccc1,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,KEPT,,0.568182,0.686567,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CCOC(=O)c1sc2nc(CSC(=N)N)[nH]c(=O)c2c1C,0.0051,0.0045,0.0032,0.001,0.468,0.0836,0.0377,0.0194,0.0819,0.007,0.0045,0.0053,0.5375,0.0632,0.0281,0.0444,0.0986,0.0035,0.0035,0.0083,0.1767,0.0125,0.0104,0.0176,0.1376,0.0088,0.008,0.0166,0.1105,0.0225,0.0121,0.0094,0.0005,0.0076,0.0051,0.0015,0.0496,0.2034,0.0094,0.3342,0.2287,0.182,0.0612,0.2493,0.1791,0.1796,0.0237,0.0125,0.0137,0.1663,0.763,0.818182,1336,0.818182,0.803030,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,FILTERED,motif:quinolone,0.750000,0.731707,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,O=C1C=C2C(=CCOC2O)O1
CN(CCCC(=O)O)c1ccc([N+](=O)[O-])c2ncccc12,0.0085,0.0078,0.0057,0.0018,0.37,0.4516,0.2172,0.0083,0.079,0.0067,0.0044,0.0053,0.5072,0.373,0.1519,0.0353,0.4241,0.0483,0.0297,0.0212,0.2072,0.0173,0.0139,0.0198,0.3888,0.0651,0.0394,0.0324,0.1484,0.0338,0.0169,0.0111,0.0007,0.0309,0.008,0.0003,0.0217,0.2209,0.1303,0.7244,0.7577,0.3532,0.6313,0.5801,0.2295,0.2371,0.115,0.0541,0.0151,0.4055,0.8046,0.707692,1335,0.707692,0.549020,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,FILTERED,motif:aminoglycoside_h1,0.000000,0.000000,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=S(=O)(Nc1cccc2cccnc12)c1cccnc1Cl,0.0068,0.0063,0.0045,0.0014,0.4886,0.0778,0.0356,0.0231,0.0528,0.0037,0.0026,0.0041,0.5544,0.0558,0.0256,0.0505,0.2697,0.0174,0.0128,0.0148,0.2536,0.0254,0.0193,0.0222,0.2211,0.0195,0.015,0.0217,0.1178,0.0243,0.0127,0.0095,0.0001,0.0001,0.0001,0.0001,0.2857,0.4403,0.1987,0.9585,0.9909,0.5022,0.5481,0.66,0.2393,0.2183,0.0256,0.0142,0.0164,0.536,0.7454,0.708333,1334,0.708333,0.581395,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,O=S(=O)(O)O.Oc1cccc2cccnc12,FILTERED,motif:sulfonamide_h1,0.577778,0.686275,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
O=C(O)c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O,0.0228,0.023,0.0167,0.0058,0.1919,0.0149,0.0137,0.0414,0.2336,0.0454,0.026,0.0177,0.5655,0.0738,0.0432,0.1281,0.0617,0.0025,0.0032,0.0112,0.224,0.0228,0.02,0.0339,0.1714,0.0188,0.0192,0.0416,0.3137,0.1148,0.0542,0.0264,0.1146,0.0737,0.0204,0.2697,0.3355,0.3108,0.5547,0.1126,0.921,0.866,0.7994,0.4944,0.3767,0.211,0.0433,0.0241,0.064,0.5301,0.795,0.750000,1333,0.750000,0.758065,CC(=O)Oc1cccc(C)c1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,FILTERED,motif:quinolone,0.470588,0.595238,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
COC(=O)c1ccccc1NC(=O)c1ccc([N+](=O)[O-])o1,0.0024,0.0019,0.0014,0.0004,0.4398,0.2246,0.0954,0.012,0.0784,0.0066,0.0042,0.005,0.5479,0.1082,0.0436,0.0399,0.4187,0.0451,0.0273,0.0193,0.1999,0.0163,0.013,0.0185,0.2884,0.0322,0.0218,0.0242,0.0592,0.0105,0.0064,0.0066,0.0,0.0002,0.0001,0.0,0.6322,0.55,0.6191,0.9545,0.9889,0.9048,0.8744,0.7946,0.2651,0.2261,0.0495,0.0237,0.014,0.7315,0.7893,0.661017,1332,0.661017,0.618182,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,COC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.619048,0.466667,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
COC(=O)c1sccc1NC(=O)Nc1ccc(F)cc1F,0.0028,0.0022,0.0016,0.0005,0.2366,0.0153,0.0102,0.0144,0.0362,0.0022,0.0017,0.0033,0.4568,0.0323,0.0165,0.0366,0.0376,0.001,0.0012,0.0047,0.0689,0.0027,0.0027,0.0099,0.1164,0.0068,0.0065,0.0146,0.045,0.0076,0.005,0.0058,0.9199,0.8668,0.6283,0.0111,0.2829,0.2194,0.6468,0.0103,0.7674,0.5232,0.4515,0.5481,0.2817,0.2133,0.1041,0.0748,0.0112,0.4146,0.6992,0.789474,1331,0.789474,0.802632,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,KEPT,,0.707317,0.548387,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(O)c1cc(Oc2ccc(Cl)c3ccccc23)ccn1,0.0052,0.0045,0.0033,0.001,0.4703,0.0701,0.0342,0.0266,0.0876,0.0079,0.005,0.0056,0.6452,0.1463,0.059,0.0689,0.1453,0.0063,0.0057,0.0105,0.2032,0.0165,0.0135,0.0204,0.2667,0.029,0.0213,0.0275,0.2164,0.0574,0.0263,0.0142,0.0,0.0007,0.0012,0.0002,0.2183,0.3676,0.6314,0.9778,0.9737,0.6792,0.9,0.7086,0.2567,0.2267,0.0376,0.0188,0.0194,0.6348,0.7684,0.711538,1330,0.711538,0.607843,Oc1c(I)cc(Cl)c2cccnc12,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.689655,0.689655,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
