smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
O=C1N[C@H]2CN(S(=O)(=O)c3c(O)cc(Cl)cc3Cl)C[C@H]2O1,0.0077,0.0068,0.0049,0.0016,0.4759,0.1491,0.0638,0.0165,0.0723,0.006,0.0039,0.0048,0.5654,0.1033,0.0424,0.0455,0.2721,0.0177,0.013,0.0148,0.2017,0.0164,0.0131,0.0187,0.2962,0.0355,0.024,0.0259,0.0677,0.0122,0.0073,0.0071,0.0001,0.0062,0.0097,0.0087,0.0743,0.4042,0.5354,0.2087,0.6628,0.5878,0.3457,0.4379,0.2047,0.2177,0.0392,0.0202,0.016,0.3846,0.6223,0.781818,174,0.781818,0.781818,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,FILTERED,motif:sulfonamide_h1,0.710526,0.759259,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
NCCCN(CC1CCCC1)C(=O)Cc1c[nH]c2nccc(Cl)c12,0.0026,0.0022,0.0016,0.0005,0.4608,0.3342,0.1419,0.0115,0.0848,0.0072,0.0046,0.0052,0.579,0.2118,0.0796,0.0417,0.1224,0.0046,0.0044,0.009,0.2352,0.0203,0.0156,0.0202,0.5053,0.1195,0.0634,0.0372,0.1099,0.022,0.0118,0.0091,0.0,0.0116,0.0006,0.0,0.0125,0.1344,0.2286,0.0026,0.0324,0.0565,0.0417,0.2847,0.1195,0.2333,0.0815,0.0359,0.0149,0.1014,0.6448,0.825397,173,0.759494,0.806122,CN(Cl)CC1CCCCC1C(=O)Cc1cnc(N)nc1N,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,KEPT,,0.660000,0.694915,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
NCCC1Cc2ccccc2N(C(=O)CCn2sc3ccccc3c2=O)C1,0.0109,0.0108,0.0077,0.0024,0.7093,0.2037,0.1022,0.1243,0.0739,0.0059,0.0039,0.005,0.6978,0.1434,0.0738,0.1825,0.1701,0.0091,0.0084,0.0158,0.3111,0.0377,0.0282,0.03,0.1746,0.0136,0.0121,0.0233,0.1054,0.0209,0.0113,0.009,0.9822,0.5436,0.516,0.5398,0.0639,0.1324,0.148,0.1096,0.518,0.2263,0.2898,0.297,0.1704,0.3595,0.1099,0.0848,0.1036,0.2173,0.6081,0.816092,172,0.816092,0.773810,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl,KEPT,,0.774648,0.706897,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
Cc1nc(C(C)N)sc1C(=O)NCC1CCCCN(Cc2ccccc2)C1,0.002,0.0016,0.0012,0.0003,0.1356,0.0051,0.0045,0.0133,0.0365,0.0022,0.0017,0.0033,0.3023,0.0104,0.0072,0.0298,0.0328,0.0008,0.0011,0.0046,0.1308,0.0071,0.0063,0.0147,0.0805,0.004,0.0044,0.0128,0.0583,0.0101,0.0062,0.0065,0.5321,0.009,0.0024,0.1064,0.0012,0.0844,0.0006,0.0,0.0004,0.0306,0.0175,0.0931,0.1295,0.1457,0.0056,0.0039,0.0213,0.0397,0.6254,0.768293,171,0.768293,0.735632,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,KEPT,,0.727273,0.689189,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1
O=C(O)C1(C(=O)Nc2cc(Cl)c(O)cc2F)CCCCC1,0.0099,0.009,0.0066,0.0022,0.4915,0.151,0.068,0.0224,0.0902,0.0083,0.0052,0.0058,0.5988,0.1179,0.0484,0.0554,0.0639,0.002,0.0022,0.0067,0.1351,0.008,0.0071,0.0154,0.1758,0.0139,0.0117,0.0203,0.1184,0.0247,0.013,0.0096,0.0014,0.0034,0.0024,0.0064,0.5237,0.5113,0.978,0.9983,0.9919,0.7989,0.7093,0.6974,0.3222,0.1872,0.0376,0.0183,0.016,0.7257,0.6385,0.805195,170,0.805195,0.788235,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.678571,0.562500,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
COc1ccc2c(n1)N(C)CCN2C(=O)c1cncc(C(=O)O)c1,0.007,0.0065,0.0047,0.0014,0.3133,0.0271,0.0168,0.0224,0.0611,0.0047,0.0032,0.0047,0.5087,0.0477,0.0242,0.0537,0.0113,0.0002,0.0004,0.0026,0.0698,0.0028,0.0029,0.0106,0.0917,0.0053,0.0057,0.0154,0.0819,0.0155,0.0089,0.008,0.0035,0.2265,0.1272,0.0094,0.1829,0.2193,0.14,0.5889,0.0068,0.2242,0.5942,0.2539,0.2576,0.1276,0.0374,0.0215,0.0143,0.2742,0.6247,0.783133,169,0.783133,0.783133,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,KEPT,,0.764045,0.764045,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
NC1CCCN(C(=O)c2cnc(Sc3nc4ccccc4s3)cn2)C1,0.0051,0.0047,0.0033,0.001,0.3465,0.0255,0.0148,0.0215,0.0662,0.0052,0.0034,0.0046,0.5787,0.0663,0.0315,0.0679,0.0445,0.0012,0.0015,0.0053,0.0961,0.0045,0.0043,0.0124,0.1349,0.0088,0.0082,0.0175,0.0619,0.011,0.0067,0.0068,0.0004,0.057,0.0032,0.0,0.2958,0.2235,0.0682,0.0216,0.1522,0.6758,0.4268,0.1974,0.1997,0.1483,0.0205,0.0086,0.0152,0.2512,0.6123,0.802198,168,0.802198,0.802198,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,KEPT,,0.783784,0.787879,CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
O=C(c1nc(-c2ccccc2)n2c1CCCCC2)N1CCC2CC21,0.0049,0.0044,0.0031,0.001,0.1614,0.0091,0.0084,0.0274,0.112,0.0112,0.0068,0.0068,0.4426,0.0319,0.0216,0.0878,0.0472,0.0014,0.0018,0.0063,0.2143,0.0179,0.0148,0.0233,0.16,0.0134,0.0128,0.027,0.1075,0.0215,0.0116,0.009,0.0463,0.0218,0.0109,0.0389,0.3444,0.2324,0.3157,0.0771,0.8949,0.8223,0.4977,0.4716,0.312,0.144,0.0147,0.0102,0.0253,0.4409,0.6375,0.805195,167,0.805195,0.793478,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1,FILTERED,motif:small_strained,0.773810,0.750000,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC(C(=O)O)C2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CCCCCCc1ccc(O)cc1O
Cc1cc(O)ccc1N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=O,0.0053,0.0045,0.0033,0.0011,0.2554,0.017,0.0114,0.0179,0.0827,0.0073,0.0046,0.0053,0.4326,0.0271,0.0151,0.0405,0.0472,0.0013,0.0016,0.0055,0.1239,0.007,0.0064,0.0147,0.3327,0.0473,0.0308,0.0301,0.0884,0.0171,0.0096,0.0082,0.0006,0.0052,0.0046,0.0162,0.2123,0.518,0.4117,0.6544,0.189,0.682,0.6334,0.6419,0.5087,0.1521,0.0149,0.0097,0.0155,0.4946,0.7786,0.648649,166,0.648649,0.694444,Cc1cc(O)ccc1Cl,Cc1cc(O)cc(C)c1Cl,KEPT,,0.700000,0.625000,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,NC(=O)[C@@H]1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)[C@@H]3C(=O)[C@]2(O)C1=O
Cc1cc(C(=O)Nc2nc(-c3ccc(F)cc3)ns2)nn1-c1ccc(Cl)cc1,0.0035,0.0029,0.0021,0.0007,0.1964,0.0091,0.007,0.0166,0.048,0.0032,0.0023,0.0038,0.1578,0.0034,0.0031,0.0159,0.0603,0.0018,0.0021,0.0064,0.0879,0.0039,0.0037,0.0114,0.0772,0.0038,0.0041,0.0118,0.0495,0.0084,0.0054,0.0061,0.3453,0.4155,0.2406,0.0677,0.0363,0.132,0.0014,0.0006,0.0011,0.0427,0.0429,0.2139,0.1101,0.114,0.0502,0.03,0.0156,0.0646,0.6129,0.797619,165,0.797619,0.792683,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,KEPT,,0.781250,0.719298,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
NC1CCN(c2ccnc(NCCCOCCc3ccccc3)n2)C1,0.0072,0.0068,0.0049,0.0015,0.5248,0.0658,0.0283,0.022,0.0501,0.0034,0.0024,0.004,0.5812,0.0798,0.0338,0.0504,0.0596,0.0017,0.002,0.0061,0.0938,0.0041,0.004,0.0119,0.2997,0.0311,0.0217,0.0265,0.0804,0.0148,0.0085,0.0076,0.0047,0.0085,0.0043,0.0019,0.0077,0.1758,0.0848,0.1144,0.0197,0.2106,0.0631,0.1495,0.1494,0.1891,0.024,0.0122,0.0147,0.1083,0.6067,0.761905,164,0.761905,0.707692,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,FILTERED,motif:monoaminopyrimidine,0.714286,0.683333,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
N[C@H]1CC[C@H](Nc2ccnc(N[C@H](CO)c3ccccc3)n2)CC1,0.0147,0.0146,0.0105,0.0034,0.4796,0.0484,0.023,0.0238,0.0848,0.0072,0.0046,0.0054,0.637,0.1033,0.0437,0.0711,0.0467,0.0013,0.0016,0.0056,0.2651,0.0255,0.0194,0.0235,0.2617,0.0249,0.0186,0.0257,0.1178,0.0239,0.0125,0.0094,0.0028,0.0005,0.0004,0.0024,0.0998,0.2105,0.2554,0.0897,0.2602,0.3332,0.2092,0.1325,0.0694,0.2122,0.0277,0.0149,0.0189,0.1844,0.621,0.793103,163,0.793103,0.797297,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,FILTERED,motif:monoaminopyrimidine,0.714286,0.707692,N[C@@H]1CONC1=O,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1
O=C(CCCn1c(=O)[nH]c2cccnc2c1=O)N1CCc2sccc2C1,0.0156,0.016,0.0115,0.0037,0.4333,0.4582,0.2231,0.0129,0.0998,0.0096,0.0059,0.0061,0.5844,0.1861,0.0736,0.0499,0.1583,0.0072,0.0064,0.0114,0.1103,0.0058,0.0053,0.0133,0.2356,0.0217,0.0162,0.0223,0.1086,0.0222,0.012,0.0094,0.05,0.006,0.0037,0.0011,0.0795,0.1258,0.0074,0.2396,0.03,0.2122,0.0813,0.1144,0.2142,0.1995,0.0814,0.0397,0.0145,0.1227,0.6619,0.833333,162,0.819672,0.781609,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl,FILTERED,motif:quinolone,0.769231,0.776119,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,O=C1C=C2C(=CCOC2O)O1
Cn1cc(C(=O)O)c(=O)c(-c2ccc(C3(O)CCC3)cc2)c1,0.0111,0.0105,0.0076,0.0025,0.0046,0.0001,0.0004,0.004,0.1504,0.0196,0.0119,0.0107,0.0919,0.0017,0.0021,0.0163,0.0103,0.0002,0.0004,0.0032,0.0719,0.0031,0.0032,0.0126,0.0776,0.0055,0.0069,0.0229,0.1738,0.0427,0.0213,0.0134,0.0,0.0006,0.0006,0.1119,0.5501,0.3226,0.3265,0.0469,0.9818,0.7299,0.8456,0.4185,0.4508,0.0658,0.0093,0.006,0.0219,0.5192,0.6665,0.709677,161,0.709677,0.742857,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,FILTERED,motif:quinolone; motif:small_strained,0.743590,0.727273,CN(C)[C@@H]1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Cc1c2oc3c(C)ccc(C(=O)OC(C)C4NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)OC(C)C2NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O
COCC1(C(=O)O)CN(c2ccc3c(Cl)ccnc3c2F)CCO1,0.0872,0.1015,0.0758,0.0306,0.415,0.3805,0.1727,0.0104,0.0435,0.0029,0.0021,0.0037,0.5537,0.2515,0.0971,0.0401,0.1757,0.0083,0.007,0.0113,0.1136,0.0059,0.0054,0.0133,0.1479,0.01,0.0087,0.0167,0.0742,0.0137,0.008,0.0075,0.0215,0.687,0.0593,0.0002,0.202,0.4113,0.5181,0.9803,0.9193,0.522,0.5439,0.3432,0.2095,0.1814,0.1624,0.0485,0.0149,0.5166,0.6671,0.764706,160,0.764706,0.705882,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.600000,0.600000,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=C(O)c1cccc2c1OCCN2Cc1cnn(CC(F)(F)F)c1,0.0373,0.0405,0.0294,0.0105,0.3199,0.0336,0.0196,0.0185,0.0804,0.0071,0.0046,0.0056,0.4757,0.0405,0.0205,0.0435,0.0229,0.0005,0.0008,0.0038,0.1882,0.0148,0.0124,0.0202,0.102,0.0063,0.0064,0.0162,0.0916,0.0178,0.01,0.0084,0.0061,0.0061,0.0038,0.0078,0.2715,0.3056,0.7588,0.7962,0.8112,0.5347,0.4859,0.3111,0.162,0.1471,0.0186,0.0119,0.0149,0.493,0.6923,0.783133,159,0.783133,0.780488,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,KEPT,,0.775862,0.780000,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12.Cl
NCCN1CCC(NCCn2c3ccccc3c3ccccc32)CC1,0.0029,0.0025,0.0018,0.0005,0.5632,0.06,0.0263,0.0297,0.0856,0.0072,0.0045,0.0052,0.6548,0.1055,0.0426,0.0671,0.1957,0.0093,0.0076,0.0117,0.3281,0.039,0.0275,0.0256,0.4672,0.0881,0.0516,0.04,0.1016,0.0196,0.0106,0.0085,0.9323,0.0005,0.0003,0.0001,0.0827,0.3059,0.0236,0.1184,0.0161,0.2397,0.2588,0.2832,0.2892,0.3702,0.0368,0.0192,0.0209,0.1797,0.668,0.775510,158,0.775510,0.763889,O=c1ccn(F)c2ccccc12,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,KEPT,,0.764706,0.763636,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
O=c1cnc2cccc(Cl)c2n1CC1CCCS(=O)(=O)C1,0.005,0.0044,0.0032,0.001,0.4263,0.0495,0.024,0.0185,0.0586,0.0043,0.0029,0.0043,0.5469,0.0564,0.0259,0.049,0.1686,0.0077,0.0067,0.011,0.2306,0.0209,0.0163,0.021,0.1845,0.014,0.0114,0.0189,0.082,0.0154,0.0087,0.0077,0.0,0.0001,0.0001,0.0001,0.0098,0.0728,0.0011,0.0,0.0002,0.0224,0.0165,0.0869,0.0772,0.1892,0.0192,0.011,0.0146,0.0319,0.6354,0.791209,157,0.791209,0.815385,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,FILTERED,motif:sulfone_general,0.781609,0.740741,O=C1NC2C(=O)NC3C(=O)NC4C(=O)NC(C(=O)N[C@@H](C(=O)O)c5cc(O)cc(O)c5-c5cc4ccc5O)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)CC1NC(=O)C(NC(=O)C13CC4CC(CC(C4)C1)C3)c1ccc(O)c(c1)Oc1cc(O)cc2c1,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
O=C(Cc1ccc(F)cc1F)Nc1scc(C2CC2)c1C(=O)O,0.0075,0.0067,0.0049,0.0016,0.0815,0.0029,0.0031,0.0106,0.0573,0.0042,0.0029,0.0045,0.2682,0.0085,0.0062,0.026,0.0175,0.0004,0.0006,0.0032,0.0755,0.0031,0.0031,0.0107,0.0733,0.0036,0.004,0.0122,0.0747,0.0138,0.0081,0.0075,0.0827,0.0256,0.011,0.0903,0.1192,0.3369,0.7073,0.5791,0.8639,0.4408,0.6672,0.6384,0.1903,0.082,0.0077,0.0049,0.0185,0.5048,0.6404,0.753086,156,0.753086,0.753086,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,FILTERED,motif:small_strained,0.611111,0.611111,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
Nc1nc(O)c2c(n1)CN(C[C@@H](O)c1ccc(Cl)c(Cl)c1)C2,0.0191,0.0186,0.0136,0.0048,0.4572,0.3382,0.1451,0.0117,0.1141,0.0119,0.0069,0.0062,0.5115,0.3461,0.137,0.0338,0.4459,0.0526,0.0312,0.0209,0.2675,0.0284,0.0209,0.0219,0.5535,0.2076,0.1011,0.04,0.1159,0.0237,0.0125,0.0093,0.0001,0.0386,0.0131,0.0002,0.1055,0.2584,0.0509,0.0001,0.0121,0.2553,0.2704,0.4121,0.2634,0.2761,0.1184,0.0535,0.0165,0.1809,0.6867,0.811321,155,0.811321,0.809524,Cc1cc(O)ccc1Cl,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,FILTERED,motif:monoaminopyrimidine,0.650000,0.650000,NNC(=O)c1ccncc1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
Nc1nc(O)c2c(n1)CN(C1CCCN(Cc3ccccc3)C1=O)C2,0.1091,0.1295,0.0977,0.0408,0.4154,0.5034,0.2425,0.0097,0.1667,0.0221,0.0124,0.0093,0.5913,0.39,0.1618,0.0548,0.1134,0.0043,0.0042,0.0092,0.2392,0.0228,0.0181,0.0242,0.5261,0.1542,0.0857,0.0508,0.247,0.0721,0.0336,0.0177,0.0749,0.956,0.7388,0.0038,0.0318,0.2643,0.0044,0.0002,0.0015,0.1322,0.1535,0.5769,0.3586,0.2759,0.2505,0.155,0.0245,0.1693,0.6319,0.776316,154,0.776316,0.752475,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CC(C)C[C@H]1NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,FILTERED,motif:monoaminopyrimidine,0.735849,0.696970,NNC(=O)c1ccncc1,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
Cc1c(O)c(=O)ccn1CC(=O)N1CCc2ccc(Cl)cc21,0.0257,0.0262,0.0191,0.0068,0.2939,0.6435,0.365,0.0054,0.1703,0.0238,0.0134,0.01,0.4957,0.3826,0.157,0.0338,0.1257,0.0052,0.005,0.0105,0.1565,0.0104,0.009,0.0176,0.355,0.0502,0.0319,0.03,0.1843,0.046,0.0225,0.0136,0.0,0.0054,0.0163,0.0017,0.335,0.6159,0.5895,0.1847,0.8329,0.7799,0.5094,0.5425,0.4247,0.2008,0.1326,0.071,0.0144,0.5349,0.6633,0.793103,153,0.793103,0.754717,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,FILTERED,motif:quinolone,0.762712,0.734375,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
