smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
COCCN(Cc1ccco1)C(=O)c1cc(Br)cc(Cl)c1O,0.0019,0.0015,0.0011,0.0003,0.044,0.0013,0.0016,0.0068,0.0301,0.0017,0.0013,0.003,0.2493,0.0073,0.0054,0.0225,0.0195,0.0004,0.0006,0.0033,0.0365,0.0011,0.0012,0.0069,0.0414,0.0017,0.0022,0.0087,0.0657,0.0117,0.007,0.0069,0.0,0.0,0.0,0.0,0.6329,0.6286,0.9586,0.9028,0.804,0.8371,0.6486,0.7069,0.3658,0.0543,0.003,0.0023,0.0065,0.7206,0.6534,0.810345,209,0.810345,0.790323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)cc(Cl)c2cccnc12,KEPT,,0.547619,0.600000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(NC1CCC(OC(F)F)C1)c1cc(Br)cc(Br)c1O,0.0061,0.0055,0.004,0.0012,0.0467,0.0015,0.0019,0.0087,0.0515,0.0036,0.0025,0.0041,0.3223,0.0122,0.0085,0.0364,0.0884,0.0033,0.0035,0.0093,0.0722,0.0029,0.0029,0.0106,0.0733,0.0038,0.0043,0.0131,0.1218,0.0255,0.0134,0.0098,0.0,0.0,0.0,0.0,0.431,0.5992,0.8274,0.5447,0.5816,0.9263,0.796,0.8114,0.6444,0.0869,0.0065,0.0046,0.0104,0.6847,0.6332,0.820225,208,0.820225,0.844828,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.581395,0.548387,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CCC(=NNc1ccc(C(F)(F)F)cn1)c1cc(Br)ccc1O,0.0013,0.001,0.0007,0.0002,0.1851,0.0092,0.0069,0.0127,0.0448,0.003,0.0021,0.0037,0.3727,0.0178,0.0104,0.0296,0.0943,0.0033,0.0033,0.0078,0.0548,0.0019,0.002,0.0086,0.0951,0.005,0.005,0.0128,0.0717,0.0131,0.0077,0.0072,0.0,0.0,0.0,0.0,0.8359,0.6358,0.9222,0.9484,0.9342,0.8725,0.9105,0.8003,0.6986,0.1022,0.006,0.0042,0.0092,0.8398,0.7288,0.829545,207,0.829545,0.804348,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,FILTERED,pains:hzone_phenol_A(479),0.605263,0.648649,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,Oc1c(Cl)cc(Cl)c2cccnc12
Cn1cc(CNC(=O)c2cccc(O)c2O)c(-c2ccccc2)n1,0.0007,0.0005,0.0004,0.0001,0.0293,0.0008,0.0012,0.0056,0.0289,0.0016,0.0013,0.003,0.1297,0.0025,0.0024,0.0135,0.0058,0.0001,0.0002,0.0017,0.0275,0.0007,0.0009,0.006,0.0124,0.0004,0.0007,0.0047,0.0364,0.0059,0.0041,0.0053,0.0,0.0,0.0,0.0,0.5429,0.4405,0.7384,0.9381,0.9914,0.8651,0.5582,0.7948,0.4745,0.0301,0.0014,0.0012,0.0044,0.7049,0.7133,0.754386,206,0.750000,0.686275,O=C(O)CNC(=O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,pains:catechol_A(92),0.722222,0.642857,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
CCOc1ccc(C(=O)NNC(=O)c2ccc(-n3cccc3)cc2O)cc1OC,0.0006,0.0004,0.0003,0.0001,0.0009,0.0,0.0001,0.0013,0.0186,0.0009,0.0008,0.0024,0.009,0.0001,0.0002,0.0027,0.0028,0.0,0.0001,0.0011,0.0082,0.0001,0.0002,0.003,0.0043,0.0001,0.0003,0.0027,0.0321,0.0052,0.0036,0.005,0.0,0.0,0.0,0.0,0.8881,0.6794,0.6189,0.671,0.5118,0.8635,0.5679,0.8371,0.5393,0.0085,0.0008,0.0006,0.002,0.6863,0.6151,0.746988,205,0.746988,0.783333,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.659574,0.575758,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=C/C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.4588,0.5611,0.4908,0.3152,0.7037,0.1775,0.0888,0.1216,0.261,0.0505,0.0275,0.017,0.813,0.6455,0.5293,0.7266,0.194,0.0182,0.0196,0.0415,0.5669,0.2848,0.2392,0.194,0.4876,0.1589,0.1202,0.1196,0.1445,0.0317,0.0162,0.0112,0.0,0.0003,0.0008,0.0005,0.8953,0.677,0.9617,0.5496,0.9973,0.8701,0.8568,0.875,0.5605,0.4033,0.2143,0.1703,0.1719,0.8048,0.8598,0.000000,204,0.000000,0.412281,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2,FILTERED,pains:quinone_A(370),0.000000,0.493976,C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CN=C(N)N2[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)NC(=O)[C@H]([C@H](O)[C@@H]2CN=C(N)N2)NC(=O)[C@@H](Cc2ccc3nc(-c4ccc5c(c4)-c4ccccc4C5)oc3c2)NC1=O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
O=C(NCc1cccnc1-n1cccn1)c1cc(F)cc(Cl)c1O,0.0069,0.0064,0.0046,0.0014,0.4325,0.0599,0.0291,0.0201,0.0859,0.0077,0.0048,0.0055,0.5759,0.0808,0.0346,0.0512,0.1522,0.007,0.0063,0.0116,0.0675,0.0026,0.0027,0.0101,0.1882,0.0147,0.012,0.0197,0.091,0.0176,0.0098,0.0083,0.0,0.0291,0.0029,0.0,0.4106,0.3625,0.8414,0.9858,0.9636,0.8393,0.766,0.6406,0.2922,0.1778,0.0251,0.0119,0.0142,0.678,0.7107,0.736111,203,0.736111,0.716667,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,Oc1c(Cl)cc(Cl)c2cccnc12,KEPT,,0.696429,0.644068,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
COc1cc2nc(-c3ccccc3O)oc(=O)c2cc1OC,0.0014,0.001,0.0008,0.0002,0.0786,0.0027,0.0028,0.0086,0.0257,0.0014,0.0011,0.0028,0.1972,0.005,0.004,0.0176,0.0244,0.0006,0.0008,0.0037,0.0206,0.0005,0.0006,0.0051,0.0167,0.0005,0.0009,0.0054,0.0383,0.0063,0.0043,0.0054,0.0,0.0001,0.0002,0.0001,0.7907,0.5829,0.846,0.8533,0.9263,0.7365,0.8027,0.754,0.403,0.0448,0.002,0.0017,0.0054,0.7439,0.7593,0.759259,202,0.759259,0.739130,C=CCc1ccc(O)c(OC)c1,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,FILTERED,motif:quinolone,0.694444,0.675676,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C
CCCCn1c(=O)[nH]c(=O)c2cc(C(=O)c3cc(Cl)cc(Cl)c3O)cnc21,0.0021,0.0017,0.0012,0.0004,0.2135,0.0104,0.0074,0.0143,0.0664,0.0052,0.0035,0.0047,0.4659,0.0343,0.0173,0.0375,0.0555,0.0016,0.0019,0.0061,0.0685,0.0027,0.0027,0.01,0.1105,0.0064,0.0063,0.0148,0.0904,0.0175,0.0098,0.0083,0.0,0.0,0.0,0.0,0.4797,0.5739,0.5524,0.7424,0.9092,0.6676,0.8842,0.7772,0.5188,0.1192,0.0089,0.0056,0.0107,0.6784,0.6332,0.792683,201,0.792683,0.781250,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,FILTERED,motif:quinolone,0.775510,0.640000,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
CCOC(=O)Cn1c(Cl)c(C=NNC(=O)c2ccccc2O)sc1=O,0.0067,0.006,0.0043,0.0014,0.4301,0.0964,0.0441,0.0162,0.0572,0.0042,0.0029,0.0043,0.486,0.0473,0.0227,0.04,0.1204,0.0048,0.0045,0.0094,0.1567,0.0104,0.0089,0.0162,0.0992,0.0056,0.0056,0.0139,0.0635,0.0114,0.0069,0.0069,0.0,0.0,0.0,0.0,0.7156,0.4492,0.5856,0.7948,0.929,0.8355,0.6739,0.6464,0.4494,0.1578,0.0207,0.0111,0.012,0.6755,0.6927,0.789474,200,0.789474,0.716667,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,pains:thiaz_ene_C(11),0.521739,0.666667,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Oc1ccc(Cl)cc1C=NNc1nnc(Cl)c2ccccc12,0.0023,0.0018,0.0013,0.0004,0.3817,0.0416,0.0212,0.0165,0.0431,0.0028,0.002,0.0036,0.4226,0.0263,0.0139,0.0324,0.3066,0.0219,0.0152,0.0155,0.0863,0.0038,0.0036,0.0111,0.1288,0.0078,0.0071,0.0151,0.0512,0.0088,0.0056,0.0061,0.0,0.0,0.0,0.0,0.6708,0.6037,0.5364,0.9836,0.9972,0.88,0.8931,0.7319,0.5498,0.1581,0.0128,0.0078,0.0112,0.7607,0.7709,0.769231,199,0.769231,0.723404,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,FILTERED,pains:hzone_phenol_A(479),0.789474,0.727273,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Oc1c(Cl)cc(Cl)c2cccnc12
Oc1c(Cl)cc(Cl)cc1-c1cc(-c2ccc3c(c2)OCCO3)[nH]n1,0.0014,0.0011,0.0008,0.0002,0.0674,0.0022,0.0024,0.0085,0.0277,0.0015,0.0012,0.0029,0.1922,0.0045,0.0037,0.018,0.0283,0.0007,0.0009,0.004,0.073,0.0029,0.0029,0.0101,0.0649,0.003,0.0034,0.0107,0.0614,0.0108,0.0066,0.0067,0.0,0.0,0.0,0.0,0.8347,0.7394,0.8933,0.995,0.9984,0.943,0.8339,0.8765,0.6941,0.0574,0.003,0.0024,0.0068,0.8676,0.6537,0.803571,198,0.803571,0.740000,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,KEPT,,0.788462,0.788462,c1ccc(CNCCNCc2ccccc2)cc1,CCn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3.[K+]
O=C(C=Cc1ccc(N2CCCC2)cc1)c1ccc(O)cc1O,0.0007,0.0005,0.0004,0.0001,0.0095,0.0002,0.0005,0.0034,0.0151,0.0007,0.0006,0.0021,0.0677,0.001,0.0012,0.0088,0.0043,0.0001,0.0001,0.0014,0.0107,0.0002,0.0003,0.0035,0.0095,0.0003,0.0005,0.004,0.0282,0.0045,0.0032,0.0047,0.0,0.0,0.0,0.0,0.6473,0.7278,0.7912,0.9903,0.9833,0.9229,0.6187,0.8921,0.7519,0.0162,0.0008,0.0008,0.0031,0.8139,0.7738,0.750000,197,0.750000,0.791667,Nc1ccc(C(=O)O)c(O)c1,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,FILTERED,pains:anil_di_alk_B(251),0.722222,0.727273,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1
O=C(O)COc1ccc(C=CC(=O)c2cc(F)ccc2O)cc1,0.001,0.0008,0.0006,0.0002,0.0292,0.0009,0.0013,0.0058,0.0425,0.0028,0.002,0.0037,0.1978,0.0053,0.0042,0.0179,0.012,0.0002,0.0004,0.0025,0.0296,0.0008,0.001,0.0062,0.057,0.0026,0.0031,0.0104,0.0481,0.0082,0.0053,0.006,0.0,0.0,0.0,0.0,0.769,0.4281,0.9155,0.9802,0.9555,0.8053,0.7375,0.7298,0.5721,0.0464,0.0024,0.002,0.0059,0.7659,0.7369,0.788462,196,0.754717,0.796296,O=C(O)c1cc(S(=O)(=O)O)ccc1O,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.714286,0.645161,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cn1ncc2c1CCCC2=NNC(=O)c1cc2ccccc2cc1O,0.0009,0.0007,0.0005,0.0001,0.0059,0.0002,0.0004,0.0031,0.0204,0.001,0.0009,0.0025,0.0397,0.0005,0.0007,0.0069,0.0088,0.0002,0.0003,0.0022,0.0145,0.0003,0.0004,0.0042,0.0142,0.0005,0.0008,0.0052,0.0384,0.0063,0.0043,0.0054,0.0,0.0,0.0,0.0,0.7901,0.4991,0.8796,0.9548,0.8604,0.8462,0.7232,0.7001,0.6472,0.0159,0.0011,0.0009,0.0033,0.7667,0.7174,0.800000,195,0.800000,0.783333,Oc1ccc2ccccc2c1,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,pains:hzone_acyl_naphthol(22),0.781250,0.750000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O.[Cl-]
CCONC(=O)c1ccc(NC(=O)c2cc(F)cc(F)c2)cc1O,0.0015,0.0012,0.0009,0.0002,0.0306,0.001,0.0014,0.0063,0.0409,0.0026,0.0019,0.0036,0.1795,0.0044,0.0037,0.0175,0.014,0.0003,0.0005,0.0029,0.0351,0.001,0.0012,0.0069,0.0153,0.0005,0.0008,0.0053,0.0372,0.0061,0.0042,0.0053,0.0,0.0,0.0,0.0,0.4346,0.4908,0.5844,0.9375,0.9694,0.8365,0.7074,0.6904,0.4683,0.0393,0.0019,0.0016,0.0053,0.6799,0.6847,0.740000,194,0.740000,0.700000,Nc1ccc(C(=O)O)c(O)c1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.631579,0.000000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CC(=O)c1ccc(N=Nc2c(O)ccc3c(C)cc(=O)oc23)cc1,0.0007,0.0006,0.0004,0.0001,0.3627,0.0373,0.0195,0.0157,0.0311,0.0018,0.0014,0.0031,0.3019,0.012,0.0077,0.0236,0.107,0.0039,0.0038,0.0083,0.0296,0.0008,0.0009,0.0062,0.0482,0.002,0.0025,0.0091,0.0423,0.0071,0.0047,0.0056,0.0,0.0,0.0,0.0,0.7444,0.594,0.8516,0.9515,0.8451,0.7645,0.8257,0.4608,0.5888,0.1026,0.0073,0.0045,0.008,0.7363,0.7803,0.789474,193,0.789474,0.783333,CC(=O)C1=C(O)[C@H](N)[C@@H]2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)[C@]2(O)C1=O,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,FILTERED,pains:azo_A(324),0.763158,0.772727,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C
Oc1ccc(C=Nn2cnn(Cc3ccccc3Cl)c2=S)c(O)c1,0.0015,0.0011,0.0008,0.0003,0.3288,0.0345,0.0188,0.0146,0.0272,0.0015,0.0012,0.0029,0.3443,0.0168,0.0099,0.0261,0.043,0.0011,0.0014,0.005,0.0303,0.0008,0.001,0.0062,0.0877,0.0045,0.0047,0.0124,0.038,0.0062,0.0042,0.0054,0.0,0.0001,0.0,0.0,0.5837,0.7059,0.8886,0.9501,0.8696,0.8514,0.4331,0.7281,0.6184,0.1001,0.0074,0.0047,0.0081,0.7365,0.6647,0.777778,192,0.777778,0.783333,Cc1cc(O)ccc1Cl,CCCCCCc1ccc(O)cc1O,FILTERED,pains:hzone_phenol_A(479); pains:hzone_phenol_B(215),0.756757,0.695652,Cc1cc(O)cc(C)c1Cl,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
CCCCCCCCn1c(N=Cc2cc(Br)cc(Br)c2O)nc2ccccc21,0.0015,0.0011,0.0008,0.0002,0.1498,0.0055,0.0046,0.0123,0.0444,0.0029,0.0021,0.0037,0.1631,0.0035,0.0031,0.016,0.1394,0.0057,0.0052,0.0099,0.0779,0.0031,0.0031,0.0105,0.0423,0.0017,0.0021,0.0085,0.0685,0.0123,0.0073,0.0071,0.0,0.0,0.0,0.0,0.3825,0.5096,0.6819,0.7248,0.9556,0.8772,0.577,0.8266,0.5587,0.0763,0.004,0.0032,0.0076,0.6771,0.7214,0.765625,191,0.765625,0.738462,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.680851,0.631579,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,Oc1c(Cl)cc(Cl)c2cccnc12
Oc1ccccc1C=NNc1nc2ccccc2n1Cc1ccccc1,0.0007,0.0005,0.0004,0.0001,0.285,0.0165,0.01,0.0145,0.0212,0.0011,0.0009,0.0025,0.3368,0.0134,0.0083,0.0268,0.0754,0.0023,0.0025,0.0067,0.0392,0.0012,0.0013,0.0071,0.0525,0.0022,0.0026,0.0094,0.0384,0.0063,0.0043,0.0053,0.0734,0.0,0.0,0.0,0.6841,0.3425,0.8752,0.942,0.9581,0.7875,0.745,0.7121,0.4572,0.1025,0.0048,0.0034,0.008,0.7226,0.8184,0.776316,190,0.776316,0.629630,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,FILTERED,pains:hzone_phenol_A(479),0.758065,0.608696,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
Oc1ccccc1-c1cc(-c2ccccc2)nn1Cc1ccc(Cl)cc1,0.0012,0.0009,0.0007,0.0002,0.0874,0.0028,0.0028,0.0091,0.0223,0.0011,0.0009,0.0026,0.2004,0.0048,0.0039,0.0182,0.0176,0.0004,0.0005,0.003,0.052,0.0017,0.0018,0.0083,0.0354,0.0013,0.0018,0.0078,0.0452,0.0076,0.0049,0.0058,0.0,0.0,0.0,0.0,0.6318,0.6432,0.7586,0.9707,0.7016,0.6551,0.7509,0.762,0.2665,0.0513,0.0023,0.0019,0.0061,0.6823,0.7033,0.788462,189,0.788462,0.703704,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.700000,0.675000,Cc1cc(O)cc(C)c1Cl,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
CCc1cc2c(=O)c(-c3nc4ccccc4[nH]3)c(CCC(=O)O)oc2cc1O,0.0011,0.0008,0.0006,0.0002,0.0076,0.0002,0.0004,0.0034,0.0243,0.0013,0.0011,0.0028,0.1012,0.0017,0.0018,0.0119,0.0076,0.0001,0.0002,0.002,0.011,0.0002,0.0003,0.0036,0.0233,0.0009,0.0013,0.007,0.0404,0.0067,0.0045,0.0056,0.0,0.0,0.0,0.0002,0.6231,0.5087,0.4488,0.9142,0.9268,0.9116,0.8012,0.8199,0.6413,0.0241,0.0013,0.0011,0.0041,0.7328,0.649,0.794872,188,0.794872,0.774648,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CS(=O)(=O)Cc1nc2ccccc2oc1=O,KEPT,,0.722222,0.717391,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C
O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c(S(=O)(=O)C(F)(F)F)c1,0.0013,0.001,0.0007,0.0002,0.0673,0.0022,0.0024,0.0082,0.0362,0.0022,0.0017,0.0033,0.2583,0.0078,0.0056,0.0227,0.0599,0.0018,0.002,0.006,0.0222,0.0005,0.0007,0.0053,0.0312,0.0012,0.0016,0.0074,0.0542,0.0095,0.0059,0.0064,0.0047,0.001,0.0,0.0,0.907,0.5151,0.9351,0.9965,0.9993,0.8927,0.7877,0.8212,0.6606,0.0595,0.003,0.0023,0.0066,0.835,0.6942,0.666667,187,0.666667,0.746032,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,FILTERED,motif:sulfone_general; motif:aminoglycoside_h1; pains:azo_A(324),0.700000,0.714286,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
