smiles,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CCN1N=CC(CNC(=O)C2CNCC32CCCCC3)=N1,Z3132918497,291.393,291.393,1.869,-1.39,2,4,71.84,5,https://real.enamine.net/public-enum-files/Z3132918497
"C[C@@]12CN(C[C@H]2CS(=O)(=O)C1)C(=O)NCCC3CC=CC3 |&1:1,5,r|",Z3133687219,312.429,312.429,0.997,-2.437,1,3,66.48,3,https://real.enamine.net/public-enum-files/Z3133687219
O=C(NCC1=C(N=C2C=CC(F)=CN12)C=3C=CC(F)=CC3)C45COC(CN5)C4,Z3136399765,384.38,384.38,1.945,-4.784,2,4,67.66,4,https://real.enamine.net/public-enum-files/Z3136399765
"CCC=1N=C(C)C=C(N1)N2C[C@@H]3CN(CC(=O)NC4CCCC4)C[C@]3(C)C2 |&1:11,24,r|",Z3177922697,371.521,371.521,3.083,-2.858,1,5,61.36,6,https://real.enamine.net/public-enum-files/Z3177922697
CN(C)CC1(O)CCN(C1)C(=O)C2CCCC=3NN=CC32,Z3203881153,292.377,292.377,-0.154,-1.107,2,4,72.46,4,https://real.enamine.net/public-enum-files/Z3203881153
O=C(C1=COC=2CCCC(O)C12)N3CCC4(CC4(F)F)CC3,Z3216005313,311.324,311.324,0.611,-2.595,1,2,53.68,2,https://real.enamine.net/public-enum-files/Z3216005313
CCN1N=NC=2C(=NC=NC21)NC[C@]3(CO)COC[C@@H](C)N3,Z3216014701,307.352,307.352,0.513,-1.355,3,8,110.01,5,https://real.enamine.net/public-enum-files/Z3216014701
CC(C)(C)C1=NC(=CO1)C2=NC=3C=CC=C(F)C3C(=O)N2,Z3253740257,287.29,287.29,2.176,-3.711,1,3,67.49,2,https://real.enamine.net/public-enum-files/Z3253740257
CC=1N=C(SC1C(=O)NCCN2CCOCC2)C=3C=CC(C)=CC3Br,Z3254958979,424.357,424.357,3.685,-4.762,1,4,54.46,6,https://real.enamine.net/public-enum-files/Z3254958979
CC=1N=CC=C(N1)C(=O)N2CC3(C2)CC(NC(=O)CC4C=CCC4)C5=NC=CN53,Z3259778144,392.455,392.455,-0.748,-2.655,1,5,93.01,6,https://real.enamine.net/public-enum-files/Z3259778144
COC(C)(C)C1=NOC(CC2=CNC=3N=CC=C(Cl)C23)=N1,Z3268495817,306.748,306.748,1.667,-2.582,1,4,76.83,4,https://real.enamine.net/public-enum-files/Z3268495817
O=C(C1=CC=C2N=CC=NC2=C1)N3CCC(CC3)C4(N=N4)C(F)(F)F,Z3268511515,349.311,349.311,1.022,-3.93,0,5,70.81,4,https://real.enamine.net/public-enum-files/Z3268511515
CC1(C)C(C(=O)N2CCCC2C=3NN=NC3C(=O)O)C1(C)C,Z3268556090,306.361,306.361,1.569,-2.808,2,5,99.18,4,https://real.enamine.net/public-enum-files/Z3268556090
CCN1N=CC=C1C2=CN(CCN3CCC(F)(F)CC3)N=N2,Z3268557507,310.346,310.346,1.223,-0.912,0,4,51.77,5,https://real.enamine.net/public-enum-files/Z3268557507
O=C1COC=2C=C(C=CC2N1)S(=O)(=O)N3CCN(CC=4C=CC=C(Cl)C4)C(=O)C3,Z3271810814,435.883,435.883,3.04,-4.614,1,5,96.02,3,https://real.enamine.net/public-enum-files/Z3271810814
O=C1CCN(CC=2C=CC=NC2)C(=O)N1CC=3C=CC=CC3C(F)(F)F,Z3275721833,363.335,363.335,3.528,-3.946,0,3,53.51,5,https://real.enamine.net/public-enum-files/Z3275721833
CCC=1C=CC=CC1S(=O)(=O)NCC(=O)NC(C)C=2C=CC=CN2,Z3290444329,347.434,347.434,1.768,-3.59,2,4,88.16,8,https://real.enamine.net/public-enum-files/Z3290444329
COC(=O)C1=CC(=NN1C)NC(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3OC(F)F,Z3291091938,437.398,437.398,1.491,-4.039,1,5,106,6,https://real.enamine.net/public-enum-files/Z3291091938
CC1=NN2C=CC=NC2=C1S(=O)(=O)N(C)C=3C=CC=CC3N(C)C,Z3294599616,345.421,345.421,1.573,-2.645,0,5,70.81,4,https://real.enamine.net/public-enum-files/Z3294599616
CCC=1OC(=CC1C)C(=O)N2CC3CCC2CN3C(=O)[C@H]4CCCC(=O)N4,Z3299525282,373.447,373.447,1.554,-3.76,1,3,82.86,3,https://real.enamine.net/public-enum-files/Z3299525282
CCN(CC)CC(=O)N[C@H](C)C1CCN(CC1)C=2N=CC(C#N)=CC2Cl,Z3299531913,377.912,377.912,2.411,-3.371,1,5,72.26,7,https://real.enamine.net/public-enum-files/Z3299531913
"CN(C)C(=O)C1(CC1)C(=O)N2[C@@H]3CC[C@H]2[C@H](C3)NC(=O)C4=CSC=N4 |&1:11,14,15,r|",Z3299567159,362.448,362.448,0.375,-2.943,1,4,82.61,7,https://real.enamine.net/public-enum-files/Z3299567159
O=C(N[C@@H]1C[C@H](CN2C=NC=N2)C1)C3CC=4C=CC=CC4C3,Z3300205604,296.368,296.368,0.37,-3.109,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z3300205604
CC=1OCCS(=O)(=O)C1C(=O)N(C)CCC=2C=CC(Br)=CC2,Z3303387740,388.278,388.278,2.613,-3.356,0,4,63.68,5,https://real.enamine.net/public-enum-files/Z3303387740
CC[C@@H](NS(=O)(=O)C=1C=CC(=NC1)N2C(=O)CCC2=O)C=3C=CC=CC3,Z3303478109,373.428,373.428,1.877,-3.031,1,5,96.44,5,https://real.enamine.net/public-enum-files/Z3303478109
CCOC(=O)CCNC(=O)NC=1C=CC(=C(F)C1)N2C=NN=N2,Z3305298002,322.296,322.296,1.988,-2.663,2,5,111.03,7,https://real.enamine.net/public-enum-files/Z3305298002
COC=1C=CC=C2SC(=NC12)NC(=O)N3CCC(CC3)C(=O)NC=4C=CN=CC4,Z3307274212,411.479,411.479,2.309,-4.182,2,5,96.45,7,https://real.enamine.net/public-enum-files/Z3307274212
COC=1C=CC(=CC1OC)C2=NOC(CN[C@@H](C)C=3C=CC=CN3)=N2,Z3315704959,340.377,340.377,0.68,-2.947,1,6,82.3,7,https://real.enamine.net/public-enum-files/Z3315704959
CC=1C=CC(=NN1)C(=O)NC=2C=CC(=CC2C)C3=NC4=CC(F)=CC=C4S3,Z3325175240,378.425,378.425,3.644,-6.004,1,4,67.77,3,https://real.enamine.net/public-enum-files/Z3325175240
CCN1C=NC=C(NC(=O)C=2C=CC(=CC2)N3C(=O)C4=CC=CC=C4N=C3C)C1=O,Z3325175285,401.419,401.419,1.931,-4.363,1,5,94.44,5,https://real.enamine.net/public-enum-files/Z3325175285
CC=1C=CN2N=CC(C(=O)NCC(F)(F)C3=CC=C(F)C=C3F)=C2C1,Z3325180945,351.299,351.299,4.106,-4.736,1,2,46.4,5,https://real.enamine.net/public-enum-files/Z3325180945
C[C@H](NC(=O)CC=1C=NN(N1)C=2C=CC=CC2)C=3C=CC(=NC3)C(F)(F)F,Z3336491172,375.349,375.349,2.657,-3.329,1,4,72.7,6,https://real.enamine.net/public-enum-files/Z3336491172
CC1=NN(C)C(=C1C(F)F)S(=O)(=O)NC=2C=C3CCCN3N2,Z3338662865,331.343,331.343,0.139,-1.75,1,4,81.81,4,https://real.enamine.net/public-enum-files/Z3338662865
O=C(COC=1C=CON1)NC2=CC=C3OC4(CCCC4)OC3=C2,Z3338988207,316.309,316.309,2.277,-4.207,1,5,82.82,5,https://real.enamine.net/public-enum-files/Z3338988207
CCN1N=C(C)C(CN2C(=O)C(=CN(C)C2=O)C(F)(F)F)=N1,Z3339715043,317.268,317.268,1.261,-1.103,0,4,71.33,4,https://real.enamine.net/public-enum-files/Z3339715043
COC(=O)C(C)(C)C=1N=CN(CC=2C=CC=CC2C(F)(F)F)N1,Z3339948497,327.302,327.302,2.484,-3.049,0,3,57.01,6,https://real.enamine.net/public-enum-files/Z3339948497
FC(F)CN1C=C(C=N1)NCC2=NC=3CCCCCC3S2,Z3340875175,312.383,312.383,2.731,-2.591,1,3,42.74,5,https://real.enamine.net/public-enum-files/Z3340875175
CN1CCC(CC1)C2=CN(CC=3C=CC(=CC3)C(F)(F)F)N=N2,Z3343226514,324.345,324.345,2.538,-2.017,0,3,33.95,4,https://real.enamine.net/public-enum-files/Z3343226514
CC(C)(C)C1=CN(CCS(=O)(=O)NC=2C=CC=CC2)N=N1,Z3343886793,308.401,308.401,2.206,-2.014,1,4,76.88,6,https://real.enamine.net/public-enum-files/Z3343886793
C[C@@H]1COCCN1CC2=CN(N=N2)C(C(=O)N(C)C)C=3C=CC=CC3,Z3343964413,343.424,343.424,1.03,-1.269,0,5,63.49,6,https://real.enamine.net/public-enum-files/Z3343964413
CC1(C)CCCN1C(=O)CN2C=C(CN3C=CC=CC3=O)N=N2,Z3344049756,315.371,315.371,0.077,-1.095,0,4,71.33,5,https://real.enamine.net/public-enum-files/Z3344049756
CC1(C)CCCN1C(=O)CN2C=C(N=N2)C3=CC=C(Cl)S3,Z3344050938,324.83,324.83,3.266,-3.89,0,3,51.02,3,https://real.enamine.net/public-enum-files/Z3344050938
COCC1=CC(CN2C=C(N=N2)C3=C4CCCCC4=NN3C)=NO1,Z3344114995,328.37,328.37,0.63,-0.875,0,5,83.79,5,https://real.enamine.net/public-enum-files/Z3344114995
CC1=NC=CN1C=2C=CC(=CC2F)CNC(C)C3=CNC=N3,Z3359091781,299.347,299.347,1.169,-1.871,2,3,58.53,5,https://real.enamine.net/public-enum-files/Z3359091781
N#CC=1C=CC2=C(C1)CCC2NCC=3C=NC=CC3C(F)(F)F,Z3360487029,317.309,317.309,2.048,-3.432,1,3,48.71,4,https://real.enamine.net/public-enum-files/Z3360487029
CC1=NC=2C=C(C=CC2C(=O)N1)C(=O)N3CCN(CC3)C=4C=CN=NC4,Z3362331184,350.375,350.375,-0.151,-3.282,1,6,90.79,2,https://real.enamine.net/public-enum-files/Z3362331184
CCNC=1N=CC(=CC1Cl)C(=O)NC(C)(C)C=2N=CON2,Z3368925701,309.752,309.752,1.964,-2.905,2,5,92.94,6,https://real.enamine.net/public-enum-files/Z3368925701
CN1N=CC2=C1CCNC2C(=O)NCC=3C=CC(=CC3)OCC4=CC=CC=N4,Z3381795562,377.441,377.441,0.719,-2.129,2,5,81.07,6,https://real.enamine.net/public-enum-files/Z3381795562
CC1=C(C=NN1C=2C=CN=CC2)C(=O)N3CCC[C@H]3C(=O)N4CCNCC4,Z3385177795,368.434,368.434,0.466,-1.718,1,5,83.36,3,https://real.enamine.net/public-enum-files/Z3385177795
FC=1C=CC=C(C1)OC2CCN(CC2)C=3C=CN4N=CC=C4N3,Z3393094268,312.342,312.342,2.855,-4.257,0,4,42.66,3,https://real.enamine.net/public-enum-files/Z3393094268
CC1=CON=C1CS(=O)(=O)N(C)C(C=2C=CC=CC2)C(F)(F)F,Z3405813603,348.342,348.342,1.82,-3.011,0,3,63.41,6,https://real.enamine.net/public-enum-files/Z3405813603
O=C(NC1CCN(C1=O)C=2C=CC=CC2F)C=3C=CC=C(N3)C(F)(F)F,Z3409369244,367.298,367.298,3.225,-5.232,1,3,62.3,5,https://real.enamine.net/public-enum-files/Z3409369244
O=C1CCC(N1)C=2C=CC=C(C2)NS(=O)(=O)C=3C=CC=C(F)C3,Z3409369407,334.367,334.367,1.468,-3.524,2,3,75.27,4,https://real.enamine.net/public-enum-files/Z3409369407
CC=1N=CC(CNC(=O)C2C3CC2(CC3)C4=CC=NN4C)=C(N)N1,Z3416393736,326.397,326.397,0.123,-1.311,2,5,98.72,5,https://real.enamine.net/public-enum-files/Z3416393736
CCN=S1(=O)CCC2(CC1)CN(CCO2)C(=O)C3CN(C3)C4CCOCC4,Z3416620357,399.55,399.55,-0.145,-2.598,0,6,71.44,3,https://real.enamine.net/public-enum-files/Z3416620357
CN1C=C2OC3(CCN(CC3)C(=O)C4CC5(C4)CCCCC5)CC(O)C2=N1,Z3416879858,373.49,373.49,0.882,-4.133,1,4,67.59,1,https://real.enamine.net/public-enum-files/Z3416879858
O=C1C=2C=C(C=CC2CN1C3CCC(=O)NC3=O)CNS(=O)(=O)C=4C=CC=5OCCOC5C4,Z3417402999,471.485,471.485,1.099,-4.237,2,7,131.11,5,https://real.enamine.net/public-enum-files/Z3417402999
O=C1CCC=2C=C(C=C3CCCN1C32)C=4C=CC=C(O)C4F,Z3476327991,297.324,297.324,3.517,-4.588,1,2,40.54,1,https://real.enamine.net/public-enum-files/Z3476327991
O=C(NC=1C=CC=2OCOC2C1)C=3C=C(ON3)C4=CC(F)=CC=C4F,Z3476794407,344.27,344.27,3.694,-5.6,1,4,73.59,3,https://real.enamine.net/public-enum-files/Z3476794407
O=C(NC=1C=CC(O)=CC1Cl)C=2C=CC=CC2OC(F)(F)F,Z3480645011,331.674,331.674,3.381,-5.309,2,3,58.56,5,https://real.enamine.net/public-enum-files/Z3480645011
O=C1CC2COCCN2C(=O)[C@@H](CCC=3C=CC=CC3)N1,Z3483904065,288.342,288.342,1.787,-2.682,1,3,58.64,3,
CC(C)C=1C=CC=C(C1)C=2C=CC=3N=CN(C)C(=O)C3C2,Z3484502337,278.349,278.349,3.962,-5.798,0,2,32.67,2,https://real.enamine.net/public-enum-files/Z3484502337
CCCC(C)C(=O)N1CCC2(C1)C=3N=CN(C)C3CCN2C(=O)C4=COC(C)=N4,Z3491137275,399.488,399.488,-0.136,-3.638,0,4,84.47,6,https://real.enamine.net/public-enum-files/Z3491137275
CN1C=C(C=N1)OCC2=NC=3C=C4CCCCC4=CC3C(=O)N2,Z3493092130,310.351,310.351,1.956,-3.872,1,4,68.51,3,
CCCN1C=C(C=N1)C2=CN(CC=3C=CN(CC=4C=CC=CC4)N3)N=N2,Z3497626551,347.418,347.418,2.662,-2.12,0,4,66.35,7,https://real.enamine.net/public-enum-files/Z3497626551
O=S1(=O)CCCC=2C=C(C=CC21)C3=NC(CC4=CC=NO4)=NO3,Z3499374686,331.348,331.348,0.43,-3.024,0,5,99.09,3,https://real.enamine.net/public-enum-files/Z3499374686
O=C1C=CC=2C=CC=C(NS(=O)(=O)N3CCOCC3)C2N1,Z3500391348,309.343,309.343,0.472,-3.119,2,5,87.74,3,https://real.enamine.net/public-enum-files/Z3500391348
CC1=NN(C=C1S(=O)(=O)NC2CCC3CCNC2C3)C(C)C,Z3510678337,326.459,326.459,2.031,-1.28,2,4,76.02,3,https://real.enamine.net/public-enum-files/Z3510678337
CN1C=C(C=N1)S(=O)(=O)CC2=CC=CC=C2OC(F)(F)F,Z3513353178,320.289,320.289,1.643,-2.668,0,4,61.19,5,https://real.enamine.net/public-enum-files/Z3513353178
CC1=NC(=CS1)C=2C=CC3=C(C2)CCN3C(=O)C=4N=C(C)N(C)N4,Z3524160943,339.417,339.417,1.412,-2.486,0,4,63.91,3,https://real.enamine.net/public-enum-files/Z3524160943
O=C1CCN(CC2=NC=CS2)C(=O)N1CC3=CC=CNC3=O,Z3535315936,318.353,318.353,-0.228,-2.243,1,4,82.61,4,https://real.enamine.net/public-enum-files/Z3535315936
"C[C@@H]1CC=2C(=NNC2[C@H](C)O1)C(=O)NCC=3C=C4OCCCN4N3 |&1:1,8,r|",Z3550520435,331.37,331.37,0.433,-2.75,2,5,94.06,3,https://real.enamine.net/public-enum-files/Z3550520435
CNCC(=O)N1CCCC=2C=CC(=CC21)NC(=O)C3CC(=O)N(C3)C(C)C4CC4,Z3550947590,398.5,398.5,1.873,-3.463,2,4,81.75,6,https://real.enamine.net/public-enum-files/Z3550947590
"O=C(NC1=NN2CCCCC2=N1)[C@@H]3C[C@H]3C4=CC=C5C=CC=CC5=C4 |&1:12,14,r|",Z3552859600,332.4,332.4,3.285,-4.909,1,3,59.81,3,https://real.enamine.net/public-enum-files/Z3552859600
CS(=O)(=O)C=1C=C(N=CN1)N2C3CCCC2CC(F)(F)C3,Z3558968997,317.356,317.356,1.313,-3.479,0,5,63.16,2,https://real.enamine.net/public-enum-files/Z3558968997
CS(C)(=O)=NCC1CCN(CC1)C=2C=C(N=CN2)OC=3C=CC=CC3,Z3559617235,360.476,360.476,1.912,-4.677,0,5,67.68,5,https://real.enamine.net/public-enum-files/Z3559617235
CC(C)C=1C=C(C(=NN1)NC[C@]2(CO)COC[C@@H](C)N2)C(F)(F)F,Z3560301187,348.365,348.365,2.729,-2.879,3,6,79.3,6,https://real.enamine.net/public-enum-files/Z3560301187
C[C@@H](CC=1C=CC(F)=CC1F)N(C)C(=O)NCC2=NN=C3C=CC=NN23,Z3566780681,360.362,360.362,0.925,-3.147,1,4,75.42,5,https://real.enamine.net/public-enum-files/Z3566780681
"CN1C=C(C=N1)[C@@H]2C[C@H]2NC(=O)CCC=3C=CC=C4C=CC=CC34 |&1:6,8,r|",Z3577572897,319.401,319.401,2.22,-3.84,1,2,46.92,5,https://real.enamine.net/public-enum-files/Z3577572897
CC=1C=CC(=CC1NC(=O)CN2CCCCC2)NC(=O)C3=CC=CC=4C=C(O)N=CC34,Z3595789772,418.489,418.489,3.424,-4.962,3,5,94.56,5,https://real.enamine.net/public-enum-files/Z3595789772
CC(C)C1=NSC(=N1)NC(=O)NCC2COC3(CCCCC3)O2,Z3602418226,340.443,340.443,3.213,-4.513,2,5,85.37,6,https://real.enamine.net/public-enum-files/Z3602418226
COC1CN(C1)S(=O)(=O)N2CCCC2C=3C=C(F)C=CC3F,Z3622050293,332.368,332.368,2.964,-2.998,0,4,49.85,2,https://real.enamine.net/public-enum-files/Z3622050293
CN1C=C(C(=N1)C2CCC2)C3=NC=4C=C(F)C=CC4N3C,Z3629856486,284.332,284.332,3.013,-3.356,0,2,35.64,2,https://real.enamine.net/public-enum-files/Z3629856486
CC(C)[C@@H]1CC[C@@H](C)C[C@]1(O)CNS(=O)(=O)CCN2C=CC=N2,Z3644285865,343.487,343.487,3.264,-3.066,2,4,84.22,6,https://real.enamine.net/public-enum-files/Z3644285865
CC1=NOC(=N1)C=2C=CC=CC2C(=O)NC=3C=CC=C(C3)C4=NN=CN4,Z1264588571,346.344,346.344,1.243,-5.82,2,5,109.59,5,https://real.enamine.net/public-enum-files/Z1264588571
COC=1C=CC(=CC1)CCC(=O)N2CCCN(CC2)C(=O)C3=COC(=N3)C4CC4,Z1688539032,397.468,397.468,0.753,-3.169,0,4,75.88,6,https://real.enamine.net/public-enum-files/Z1688539032
CS(=O)(=O)C=1C=CC(=CC1)CCNC(=O)C=2C=CC=3OCCOC3C2,Z1265078456,361.414,361.414,1.462,-3.686,1,5,81.7,6,https://real.enamine.net/public-enum-files/Z1265078456
COC=1C=C(N=CN1)N2CCCC2C=3C=CC=C4OCCOC34,Z1688308352,313.352,313.352,3.136,-4.112,0,6,56.71,3,https://real.enamine.net/public-enum-files/Z1688308352
CC=1C=CN=C(C1)NCC=2C=CC(=NC2)N3CCOC(C)C3,Z1416432637,298.384,298.384,2.09,-2.984,1,5,50.28,4,https://real.enamine.net/public-enum-files/Z1416432637
CC=1C=C(N(C)N1)N2CCCC(C2)NC(=O)N3CCC(C3)N4C=C(Cl)C=N4,Z2183626981,391.899,391.899,1.967,-2.677,1,4,71.22,5,https://real.enamine.net/public-enum-files/Z2183626981
CNC(=O)C=1C=CC=C(C1)C(=O)N2CCN(CC2)C(=O)C3=CC=C4NC=NC4=C3,Z1266085052,391.424,391.424,0.857,-4.725,2,4,98.4,3,https://real.enamine.net/public-enum-files/Z1266085052
CC=1N=C(SC1C)C2CCCN(C2)C(=O)C=3C=CC4=C(C3)NC(=O)N4C,Z1266938480,370.471,370.471,2.505,-4.116,1,3,65.54,2,https://real.enamine.net/public-enum-files/Z1266938480
CN1C(C(=O)N2CCCC(C2)S(C)(=O)=O)=C(Cl)C=3C=CC=CC31,Z1690444446,354.853,354.853,1.732,-3.649,0,3,59.38,3,https://real.enamine.net/public-enum-files/Z1690444446
CCOC=1C=CC(=CC1C(=O)O)S(=O)(=O)NC2=CN(C)N=N2,Z2184061284,326.33,326.33,0.366,-2.099,2,7,123.41,5,https://real.enamine.net/public-enum-files/Z2184061284
COC=1C=CC=2CN(CC3(CC3)C2C1)C(=O)C=4C=C(F)C=C5NC=NC45,Z2184647411,351.375,351.375,3.233,-4.237,1,3,58.22,2,https://real.enamine.net/public-enum-files/Z2184647411
O=C(NC=1C=CC=CC1N2CCC(CO)CC2)C3CC43CCOC4,Z1690770630,330.422,330.422,0.767,-2.167,2,4,61.8,5,https://real.enamine.net/public-enum-files/Z1690770630
CCC1=NC(=NO1)C2CCCN2C(=O)C=3C=CC=C(C3)N4C(=O)CCC4=O,Z1268726884,368.387,368.387,-0.1,-2.558,0,5,96.61,5,https://real.enamine.net/public-enum-files/Z1268726884
CN1C=C(C=N1)CC2CCN(C2)C(=O)CNC(=O)C=3C=CC(=CC3)C(C)(C)C,Z1320603983,382.5,382.5,2.439,-4.067,1,3,67.23,6,https://real.enamine.net/public-enum-files/Z1320603983
CCC(NC(=O)N1CCC(C1)C=2C=NN(C)C2)C=3C=CN=CC3,Z1268759237,313.398,313.398,0.534,-1.466,1,3,63.05,6,https://real.enamine.net/public-enum-files/Z1268759237
COC1=CC=2CCN(CC2C=C1OC)C3=NC=CN(C)C3=O,Z1270099572,301.341,301.341,0.76,-1.467,0,5,54.37,3,https://real.enamine.net/public-enum-files/Z1270099572
CC(C)C1CCC2=CC=CC=C2C1NC(=O)CS(=O)(=O)C(C)(C)C,Z1693274933,351.505,351.505,3.608,-5.481,1,3,63.24,6,https://real.enamine.net/public-enum-files/Z1693274933
CC=1N=C(C=CC1C(=O)N2CCC(F)(F)C(CO)C2)C3=CC=CO3,Z2187671420,336.334,336.334,0.6,-3.346,1,3,66.57,4,https://real.enamine.net/public-enum-files/Z2187671420
O=C1NCC=2C(=CC=CC12)NCC=3C=CC(=CC3)C4CCCC4,Z2188312988,306.402,306.402,4.191,-5.384,2,2,41.13,4,https://real.enamine.net/public-enum-files/Z2188312988
CC=1C=CC(=CC1)CN2C(=O)CCC2C(=O)NC=3C=CC(=NC3)N4CCC=5SC=CC5C4,Z1273338434,446.567,446.567,3.842,-5.424,1,4,65.54,6,https://real.enamine.net/public-enum-files/Z1273338434
CC1=NN(C)C(SC=2C=CC=CC2)=C1C(=O)NC=3C=CC=C(C3)N4C(=O)NCC4C,Z1696967162,421.517,421.517,1.825,-5.466,2,3,79.26,5,https://real.enamine.net/public-enum-files/Z1696967162
CCC1=CN=C(NC(=O)C2CCN(CC2)C(=O)C=3C=CC=CC3)S1,Z1275189116,343.445,343.445,1.902,-4.585,1,3,62.3,6,https://real.enamine.net/public-enum-files/Z1275189116
CCC1=CN=C(NC(=O)C=2C=CC=C(C2)S(=O)(=O)N3CC(C)OC(C)C3)S1,Z1275185761,409.526,409.526,3.178,-4.877,1,5,88.6,4,https://real.enamine.net/public-enum-files/Z1275185761
CC1=NN(C=C1C(C)NC(=O)N2CC=3C=CC=CC3C2)C(C)(C)C,Z1697727744,326.437,326.437,2.537,-2.89,1,2,50.16,5,https://real.enamine.net/public-enum-files/Z1697727744
COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC3=CC(F)=CC=C23,Z1275021767,370.375,370.375,2.371,-5.395,2,4,76.66,7,https://real.enamine.net/public-enum-files/Z1275021767
O=C(C1=COC(=N1)C2CC2)N3CCOC=4C(Cl)=CC(Br)=CC43,Z2192866343,383.624,383.624,2.889,-4.731,0,3,55.57,3,https://real.enamine.net/public-enum-files/Z2192866343
O=C(NCC1=NN=NN1C2CC2)C=3C=CC(=CC3Cl)N4C=NN=N4,Z1275584456,345.747,345.747,0.343,-2.741,1,7,116.3,6,https://real.enamine.net/public-enum-files/Z1275584456
O=C(CN1C(=O)C2CCCCC2C1=O)NCC=3C=CC(=CC3)C4=CC=CN=C4,Z1276377918,377.437,377.437,2.46,-4.912,1,4,79.37,5,https://real.enamine.net/public-enum-files/Z1276377918
CCCC(=O)N1CCCCC1C(=O)N2CCC(CC2)OCC3CC3,Z1286539159,336.47,336.47,1.459,-3.388,0,3,49.85,8,https://real.enamine.net/public-enum-files/Z1286539159
CN1N=C(C=CC1=O)C(=O)NCC2CCCC2NS(C)(=O)=O,Z1401917846,328.389,328.389,-0.606,-1.476,2,5,107.94,6,https://real.enamine.net/public-enum-files/Z1401917846
CC1=C(C=NN1C)NC(=O)C=2C=C(C)C=3C=CC=CC3N2,Z1401982470,280.325,280.325,2.006,-3.148,1,3,59.81,3,https://real.enamine.net/public-enum-files/Z1401982470
O=C(NC=1C=CC=C(C1)CN2C=NC=N2)NC3CCCN(C3=O)C=4C=CC=CC4Cl,Z1277384444,424.884,424.884,2.775,-5.651,2,4,92.15,5,https://real.enamine.net/public-enum-files/Z1277384444
CC=1C=CC=C(C(N)=O)C1NS(=O)(=O)C=2C=CC(=CC2C)C(=O)O,Z1408044165,348.375,348.375,2.451,-4.086,3,5,126.56,5,https://real.enamine.net/public-enum-files/Z1408044165
COC(=O)C1=CC(=CN1)CN[C@@H]2C[C@H](C2)C=3C=CC=CC3C,Z1984525574,298.38,298.38,3.263,-3.382,2,2,54.12,6,https://real.enamine.net/public-enum-files/Z1984525574
O=C(NCCC1=NC(=CS1)C(F)(F)F)N2CCC(C2)N3CCCC3,Z1308894527,362.415,362.415,1.661,-2.417,1,3,48.47,7,https://real.enamine.net/public-enum-files/Z1308894527
COC=1C=CC=CC1N2CCN(CC2)C(=O)C3=CN(C=N3)C(C)C,Z1985969209,328.41,328.41,1.826,-2.964,0,4,50.6,5,https://real.enamine.net/public-enum-files/Z1985969209
CNC(=O)CN1C=C(C=N1)NCC=2C=CC=C(C2)C=3C=CC(C)=CC3,Z1408160049,334.416,334.416,3.175,-4.093,2,3,58.95,7,https://real.enamine.net/public-enum-files/Z1408160049
CN1C=C2C(CCCC2C(=O)N3CCCC(C3)C4=NN=C5CCCCCN45)=N1,Z1986137838,382.504,382.504,0.614,-1.724,0,4,68.84,2,https://real.enamine.net/public-enum-files/Z1986137838
COC(C(=O)N1CCCC=2C=CC=C(O)C21)C=3C=NN(C)C3,Z1987256533,301.341,301.341,1.042,-1.702,1,4,67.59,4,https://real.enamine.net/public-enum-files/Z1987256533
CC1=C(N=NN1CC2CCCC2)C(=O)NC=3C=CC=C(C3)C4=NN=NN4C,Z1926284711,366.421,366.421,2.295,-4.231,1,6,103.41,5,https://real.enamine.net/public-enum-files/Z1926284711
CC1=NC(C(=O)N2CC=3C=CC=CC3C[C@H]2C(N)=O)=C(C)S1,Z1497461858,315.392,315.392,1.56,-3.559,1,3,76.29,3,https://real.enamine.net/public-enum-files/Z1497461858
CC1=NOC(Cl)=C1CCC(=O)N2CCCCC2CC(C)O,Z1935546984,314.808,314.808,1.07,-2.494,1,3,66.57,6,https://real.enamine.net/public-enum-files/Z1935546984
CC(NC(=O)C1=CC=CS1)C(=O)NC2=CC(=NN2C)C3CCCOC3,Z1934797139,362.448,362.448,0.901,-3.551,2,4,85.25,7,https://real.enamine.net/public-enum-files/Z1934797139
CN(C)C(=O)C1CN(CCN1C(=O)C=2C=CC=CN2)C(=O)C=3C=CC=CN3,Z1413257084,367.403,367.403,-0.198,-2.926,0,5,86.71,3,https://real.enamine.net/public-enum-files/Z1413257084
O=C(C=1C=CSC1)N2CCN(CC2)C(=O)C3=CC=NN3CC(F)F,Z1926563269,354.377,354.377,0.693,-3.373,0,3,58.44,6,https://real.enamine.net/public-enum-files/Z1926563269
CCC=1C=NC=C(C1)C(=O)NC=2C=CN(CC(=O)N3CCOCC3)N2,Z1927141225,343.381,343.381,0.839,-2.493,1,5,89.35,7,https://real.enamine.net/public-enum-files/Z1927141225
CCOC=1C=C(Cl)C=CC1NC(=O)C=2C=CC=3NC(=O)C(=O)NC3C2,Z1414470208,359.764,359.764,1.341,-5.105,3,4,96.53,4,https://real.enamine.net/public-enum-files/Z1414470208
