smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CC(C)Cc1cc(N[C@@H](CO)CCc2ccccc2)nc(N)n1,0.007,0.0064,0.0046,0.0014,0.5211,0.0791,0.0346,0.0234,0.0617,0.0045,0.0031,0.0044,0.5548,0.068,0.0295,0.0455,0.0721,0.0023,0.0024,0.0069,0.1784,0.0119,0.01,0.0175,0.294,0.0307,0.0217,0.0267,0.0864,0.0162,0.0091,0.0079,0.0908,0.0241,0.0081,0.0013,0.0514,0.1344,0.0933,0.0,0.0024,0.045,0.0493,0.2599,0.1461,0.2074,0.027,0.0137,0.015,0.0869,0.6303,0.772727,72,0.769231,0.740000,c1ccc(CCNCc2ccccc2)cc1,NNCCc1ccccc1,FILTERED,motif:monoaminopyrimidine,0.571429,0.652174,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
NCCc1ccc(CNc2ccc3cc(Cl)cnc3n2)cc1,0.0017,0.0014,0.001,0.0003,0.481,0.067,0.0293,0.0179,0.0393,0.0024,0.0018,0.0035,0.5824,0.0923,0.0374,0.0458,0.1282,0.0049,0.0045,0.009,0.1031,0.0048,0.0045,0.0121,0.2968,0.0306,0.0209,0.0244,0.0585,0.0102,0.0063,0.0065,0.004,0.0013,0.0003,0.0001,0.1751,0.2889,0.331,0.1305,0.5204,0.3869,0.4822,0.5984,0.2739,0.1883,0.0239,0.0118,0.0133,0.3542,0.622,0.822581,71,0.795918,0.786885,c1ccc(CCNCc2ccccc2)cc1,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,KEPT,,0.666667,0.666667,N[C@@H]1CONC1=O,CC(=O)Oc1ccc(Cl)c2cccnc12
O=C(O)c1cn(C2CC2)c2nc(-n3ccnc3)c(F)cc2c1=O,0.6952,0.791,0.7477,0.6177,0.6816,0.2803,0.1681,0.194,0.5759,0.4999,0.438,0.3476,0.7823,0.4401,0.2649,0.3897,0.1882,0.0216,0.0253,0.058,0.3778,0.0824,0.068,0.0719,0.3923,0.1368,0.1312,0.1839,0.4592,0.2695,0.1446,0.0672,0.9455,0.9627,0.9425,0.8158,0.9309,0.7811,0.9581,0.9987,0.9977,0.976,0.9588,0.7954,0.6502,0.5665,0.3871,0.3256,0.3051,0.8941,0.7698,0.479452,70,0.479452,0.479452,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN,FILTERED,motif:quinolone; motif:small_strained,0.442308,0.442308,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
CCCCCCCCCCCCCCCC(=O)NCC(COP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)OCC,0.0144,0.0137,0.01,0.0034,0.4076,0.3767,0.172,0.0102,0.0894,0.0081,0.0051,0.0057,0.4443,0.4182,0.1757,0.0275,0.2703,0.0182,0.0138,0.0165,0.4266,0.0966,0.064,0.0381,0.308,0.036,0.024,0.0257,0.0902,0.0173,0.0097,0.0082,0.0,0.9928,0.9596,0.0001,0.0398,0.1982,0.0115,0.0,0.001,0.1522,0.042,0.4716,0.3914,0.2279,0.2197,0.1593,0.0151,0.1453,0.6146,0.731481,69,0.731481,0.793478,Nc1ccn([C@@H]2O[C@H]([C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](N)[C@H](O)[C@H]2O)c(=O)n1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,KEPT,,0.440000,0.410256,Nc1ccn([C@@H]2O[C@H]([C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](N)[C@H](O)[C@H]2O)c(=O)n1,Nc1ccccc1O
Clc1ncc(-c2cn(C3CCc4cccnc43)nn2)cn1,0.008,0.0074,0.0053,0.0017,0.3669,0.4353,0.2071,0.0082,0.0692,0.0056,0.0036,0.0047,0.54,0.1449,0.0573,0.0389,0.1899,0.0093,0.0076,0.0114,0.2972,0.0379,0.027,0.024,0.3791,0.0612,0.0367,0.0299,0.0814,0.0153,0.0087,0.0077,0.0,0.0031,0.0003,0.0,0.1412,0.1138,0.0577,0.0012,0.0221,0.0854,0.1941,0.1194,0.2193,0.2146,0.08,0.0393,0.014,0.106,0.6747,0.819672,68,0.819672,0.785714,Oc1c(I)cc(Cl)c2cccnc12,Oc1ccc(Cl)c2cccnc12,KEPT,,0.776119,0.807692,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
NCC(Cc1ccccc1)CN1CCC(c2ccccc2C(=O)O)CC1,0.0031,0.0025,0.0018,0.0006,0.3765,0.0211,0.0117,0.0205,0.0556,0.0039,0.0027,0.0041,0.5386,0.0452,0.0216,0.0502,0.0516,0.0014,0.0016,0.0054,0.1736,0.0112,0.0093,0.0166,0.2426,0.021,0.0159,0.0232,0.0856,0.0159,0.0089,0.0077,0.5572,0.0461,0.0125,0.0013,0.0383,0.097,0.0145,0.0796,0.0272,0.0641,0.0779,0.1509,0.1665,0.2316,0.0187,0.0096,0.0144,0.0795,0.6437,0.763889,67,0.763889,0.763889,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,KEPT,,0.421053,0.698113,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
O=C(O)c1ccccc1Oc1cccc(-c2ccc3c(c2)OCO3)c1,0.0112,0.0105,0.0076,0.0025,0.3036,0.0274,0.0204,0.0478,0.1572,0.0204,0.0118,0.0096,0.5695,0.0633,0.0335,0.0904,0.023,0.0006,0.0008,0.0039,0.298,0.0392,0.0316,0.0388,0.3842,0.0975,0.0822,0.1041,0.2377,0.0678,0.0313,0.0165,0.0038,0.4426,0.3046,0.0254,0.2681,0.3232,0.7486,0.9036,0.9524,0.722,0.8129,0.7201,0.297,0.2209,0.0855,0.0582,0.0377,0.6386,0.749,0.725490,66,0.725490,0.750000,CC(=O)Oc1cccc(C)c1,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,KEPT,,0.612903,0.612903,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
O=c1[nH]cnc2cc(Sc3c(F)cc(F)cc3F)c([N+](=O)[O-])cc12,0.0089,0.0082,0.0059,0.0019,0.4721,0.081,0.0375,0.0221,0.1209,0.0129,0.0074,0.0064,0.6206,0.1126,0.0465,0.062,0.2507,0.0156,0.012,0.0151,0.1976,0.016,0.013,0.0191,0.3,0.0357,0.0242,0.0263,0.1208,0.0254,0.0133,0.0097,0.0001,0.0002,0.0003,0.001,0.0591,0.283,0.1766,0.6188,0.5836,0.5754,0.8026,0.6662,0.2807,0.2324,0.0342,0.0178,0.0182,0.4495,0.6639,0.800000,65,0.800000,0.783333,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,FILTERED,motif:quinolone,0.681818,0.636364,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
O=[N+]([O-])c1cccc2ncnc(N3CCc4ccc(Cl)cc43)c12,0.0025,0.002,0.0015,0.0004,0.4079,0.0457,0.0224,0.0171,0.055,0.0039,0.0027,0.0041,0.5429,0.0598,0.0266,0.0445,0.2995,0.0211,0.0149,0.0154,0.1441,0.0087,0.0076,0.0151,0.1327,0.0081,0.0074,0.0155,0.0847,0.016,0.009,0.0078,0.0,0.0,0.0,0.0,0.0565,0.2282,0.053,0.0278,0.9242,0.4422,0.4327,0.478,0.2155,0.1855,0.0184,0.0102,0.0133,0.3176,0.692,0.787500,64,0.787500,0.761905,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.739130,0.763636,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
NCCc1ccc(CNC(CN2CCCCC2)c2ccccc2)cc1,0.004,0.0034,0.0024,0.0008,0.1829,0.0069,0.0053,0.0136,0.0339,0.002,0.0015,0.0032,0.481,0.032,0.0163,0.0405,0.0775,0.0024,0.0025,0.0067,0.132,0.007,0.0062,0.014,0.1772,0.0121,0.0102,0.0186,0.0607,0.0106,0.0064,0.0066,0.5688,0.0044,0.0025,0.0012,0.3526,0.32,0.4098,0.9272,0.8317,0.2102,0.4111,0.4588,0.3123,0.1909,0.009,0.0059,0.0117,0.4704,0.686,0.788732,63,0.717391,0.739130,c1ccc(CCNCc2ccccc2)cc1,NNCCc1ccccc1,KEPT,,0.675676,0.742857,N[C@@H]1CONC1=O,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
O=[N+]([O-])c1ccc(N2CCN(Cc3cnc(Cl)nc3)CC2)cc1,0.0028,0.0024,0.0017,0.0005,0.3221,0.0338,0.0189,0.0156,0.0864,0.0077,0.0048,0.0052,0.5567,0.1586,0.0629,0.0432,0.2938,0.0206,0.0147,0.0155,0.143,0.0087,0.0076,0.0151,0.326,0.0438,0.0285,0.0282,0.0894,0.0172,0.0096,0.0081,0.0,0.0,0.0002,0.0,0.0277,0.1609,0.1436,0.0182,0.0007,0.2409,0.099,0.2911,0.1186,0.2022,0.0325,0.0165,0.0146,0.1223,0.7161,0.712121,62,0.712121,0.750000,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,FILTERED,motif:aminoglycoside_h1; pains:anil_di_alk_A(478),0.571429,0.571429,NNC(=O)c1ccncc1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
CC(O)CC1CCCCCN1C(=O)Cc1cnc(N)nc1O,0.1686,0.2045,0.1592,0.074,0.2539,0.7646,0.4951,0.0041,0.3366,0.0882,0.0434,0.0189,0.338,0.7808,0.4819,0.0239,0.3287,0.0275,0.0199,0.0212,0.4643,0.1225,0.0843,0.0514,0.6235,0.3379,0.1965,0.0897,0.3811,0.1607,0.0736,0.0317,0.0309,0.9953,0.9939,0.229,0.0364,0.1348,0.0525,0.0,0.0475,0.1003,0.0695,0.3645,0.1303,0.3251,0.3869,0.2831,0.0604,0.104,0.601,0.763889,61,0.657143,0.779412,CN(Cl)CC1CCCCC1C(=O)Cc1cnc(N)nc1N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,FILTERED,motif:monoaminopyrimidine,0.486486,0.702703,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
Nc1nc(NC[C@@H](N)c2ccccc2)nc2ccc(Br)cc12,0.0059,0.0053,0.0038,0.0012,0.4624,0.0421,0.0199,0.0206,0.0639,0.0048,0.0032,0.0044,0.5506,0.0518,0.0235,0.0465,0.1312,0.0051,0.0047,0.0094,0.2629,0.0249,0.0186,0.0216,0.2919,0.0296,0.0206,0.0247,0.0968,0.0187,0.0103,0.0084,0.0822,0.0001,0.0001,0.0004,0.2007,0.3976,0.5184,0.0782,0.6317,0.6852,0.5431,0.6652,0.4585,0.2164,0.0203,0.0116,0.0153,0.4643,0.6615,0.727273,60,0.727273,0.704225,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,FILTERED,motif:monoaminopyrimidine,0.621622,0.533333,Cc1cc(O)ccc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
O=C(O)c1nc(N2C[C@H](CO)[C@@H](c3ccccc3)C2)ncc1Cl,0.0039,0.0033,0.0024,0.0007,0.4055,0.3476,0.1551,0.0098,0.0565,0.0042,0.0029,0.0042,0.5141,0.274,0.1064,0.0337,0.3308,0.0259,0.0175,0.0164,0.2013,0.0164,0.0131,0.0183,0.3383,0.0452,0.0286,0.0269,0.0565,0.0099,0.0061,0.0065,0.0,0.0011,0.0,0.0,0.0154,0.1143,0.0033,0.0005,0.0012,0.0897,0.2013,0.2635,0.0874,0.2119,0.0809,0.0369,0.0129,0.0863,0.6197,0.718310,59,0.718310,0.718310,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,KEPT,,0.595238,0.744186,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl
COc1ccc(CCC(=O)O)cc1-c1cc(F)c(O)c(Cl)c1,0.0024,0.0019,0.0014,0.0004,0.3104,0.024,0.0162,0.0318,0.1272,0.0141,0.0084,0.0078,0.6491,0.1143,0.0499,0.0855,0.0333,0.0009,0.0012,0.0049,0.3415,0.0509,0.0384,0.0378,0.3117,0.0463,0.0358,0.046,0.1679,0.0397,0.0194,0.012,0.0,0.021,0.0308,0.0009,0.7819,0.5915,0.8434,0.9005,0.9669,0.8668,0.8672,0.674,0.3986,0.2159,0.0348,0.0224,0.0252,0.7657,0.6842,0.736842,58,0.736842,0.784615,C=CCc1ccc(O)c(OC)c1,COc1ccc(Cc2cnc(N)nc2N)cc1OC,KEPT,,0.500000,0.600000,CN(C)[C@@H]1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
O=C(Nc1c[nH]c(=O)c(Br)c1)C(CC(F)F)c1ccc(F)cc1,0.0047,0.0042,0.003,0.0009,0.4383,0.095,0.0438,0.0176,0.0667,0.0053,0.0035,0.0047,0.5719,0.1226,0.0492,0.0456,0.0424,0.0012,0.0014,0.0054,0.1382,0.0082,0.0072,0.0154,0.3458,0.0503,0.032,0.0297,0.1111,0.0229,0.0122,0.0094,0.0,0.0,0.0,0.0,0.0153,0.1213,0.2967,0.0018,0.0169,0.1913,0.0968,0.2691,0.1731,0.191,0.0344,0.0169,0.0143,0.1314,0.6129,0.804878,57,0.804878,0.805970,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,KEPT,,0.653846,0.653846,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
O=c1[nH]c2cc(Cl)ccc2n1CCNCC1(c2ccccc2Cl)CC1,0.0028,0.0024,0.0017,0.0005,0.4206,0.039,0.0191,0.0179,0.0455,0.003,0.0021,0.0037,0.4824,0.0354,0.0174,0.0378,0.0977,0.0033,0.0033,0.0077,0.174,0.0115,0.0095,0.0165,0.1359,0.0082,0.0074,0.0155,0.059,0.0103,0.0063,0.0065,0.3412,0.0009,0.0003,0.0001,0.1164,0.355,0.3433,0.7859,0.6173,0.3996,0.41,0.5549,0.2252,0.1954,0.0127,0.0075,0.0118,0.4231,0.6261,0.818182,56,0.818182,0.784946,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccc(Cl)cc1)CC31CCN(CCc2ccccc2)CC1,FILTERED,motif:small_strained,0.765957,0.684211,N[C@@H]1CONC1=O,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
NCC1CCCCC1Nc1ncnc2[nH]c3ccc(Br)cc3c12,0.0025,0.002,0.0015,0.0004,0.4732,0.0348,0.0164,0.0212,0.0538,0.0037,0.0026,0.004,0.5408,0.0433,0.0203,0.0464,0.0945,0.0032,0.0032,0.0077,0.2424,0.0204,0.0156,0.0204,0.2679,0.0241,0.0174,0.0232,0.0868,0.0162,0.0091,0.0079,0.0389,0.0,0.0,0.0001,0.0261,0.1925,0.2665,0.0011,0.0112,0.4247,0.2063,0.2693,0.1898,0.2001,0.0164,0.0096,0.0146,0.1764,0.6574,0.845361,55,0.833333,0.727273,CN(Cl)CC1CCCCC1C(=O)Cc1cnc(N)nc1N,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,KEPT,,0.769231,0.723077,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1
CCOC(=O)C(Cl)COc1cccc(Oc2cnccn2)c1,0.0017,0.0014,0.001,0.0003,0.4565,0.1345,0.058,0.0152,0.0709,0.0057,0.0037,0.0047,0.5257,0.314,0.1224,0.0353,0.3027,0.0215,0.0151,0.0155,0.2711,0.0289,0.0212,0.0221,0.3447,0.0457,0.0289,0.0275,0.0926,0.0178,0.0098,0.0081,0.0,0.0,0.0001,0.0,0.2335,0.1362,0.0195,0.0088,0.0063,0.0711,0.2148,0.1876,0.1043,0.2295,0.0633,0.0289,0.0143,0.1091,0.6229,0.745455,54,0.745455,0.763889,CC(=O)Oc1cccc(C)c1,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,KEPT,,0.560000,0.560000,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
CC(C)c1ccccc1Cn1c(=O)n(C)c2ncnc(Cl)c21,0.0047,0.0041,0.0029,0.0009,0.5432,0.1346,0.054,0.0192,0.0747,0.006,0.0039,0.0048,0.536,0.0588,0.0261,0.0425,0.254,0.0151,0.0114,0.0141,0.1761,0.012,0.0099,0.0169,0.2298,0.0193,0.0145,0.0208,0.1094,0.0218,0.0116,0.0088,0.0003,0.0001,0.0,0.0,0.02,0.0503,0.0018,0.0075,0.0195,0.0192,0.0219,0.1948,0.0636,0.2142,0.0302,0.0149,0.0142,0.0443,0.6318,0.789474,53,0.789474,0.732143,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.650000,0.581395,NNC(=O)c1ccncc1,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1
COC(=O)[C@@H]1C[C@@H](S(C)(=O)=O)CN1c1nc(Cl)ncc1F,0.0061,0.0055,0.004,0.0012,0.4683,0.1289,0.0545,0.015,0.0473,0.0032,0.0023,0.0038,0.5495,0.1927,0.0743,0.0389,0.2177,0.0116,0.0092,0.0124,0.2094,0.0178,0.014,0.0188,0.2486,0.0241,0.0174,0.0222,0.0581,0.0102,0.0063,0.0065,0.0,0.0011,0.0,0.0,0.0138,0.1292,0.0108,0.0024,0.0176,0.0916,0.1397,0.1514,0.1702,0.2006,0.0439,0.0202,0.0132,0.0808,0.6439,0.797619,52,0.797619,0.758242,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,FILTERED,motif:sulfone_general,0.717949,0.700000,O=[N+]([O-])c1cnc(CO)n1CCO,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
O=C1CSc2ncnc(Oc3cc(C(=O)O)ccc3F)c2N1,0.0054,0.0047,0.0034,0.0011,0.4604,0.1934,0.0829,0.0146,0.0724,0.006,0.0039,0.0049,0.5363,0.0987,0.0408,0.0401,0.2091,0.0111,0.009,0.0127,0.2157,0.0193,0.0151,0.0194,0.2347,0.0219,0.0162,0.0216,0.0714,0.0131,0.0077,0.0073,0.0,0.0003,0.0075,0.0017,0.0706,0.2659,0.0585,0.3791,0.6659,0.1302,0.4239,0.3681,0.2107,0.2006,0.0409,0.0207,0.0137,0.2859,0.659,0.779221,51,0.779221,0.779221,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,KEPT,,0.710526,0.710526,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
CC(CCN)N(C)c1ccc2nnc(-c3cc(Cl)cc(Cl)c3)n2n1,0.0092,0.0087,0.0063,0.002,0.5257,0.101,0.0417,0.0195,0.072,0.0057,0.0038,0.0049,0.5674,0.0704,0.0303,0.0479,0.0794,0.0025,0.0026,0.0069,0.1451,0.0085,0.0074,0.0151,0.1827,0.013,0.0108,0.0187,0.0967,0.0188,0.0104,0.0085,0.0157,0.0183,0.0015,0.0001,0.2017,0.2212,0.2129,0.4565,0.2093,0.2245,0.2664,0.5482,0.2767,0.1882,0.0274,0.0128,0.0137,0.2908,0.7025,0.794872,50,0.794872,0.802198,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,KEPT,,0.771429,0.771429,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=C(NC1C=CS(=O)(=O)C1)c1cccc2cc(O)ncc12,0.0016,0.0012,0.0009,0.0003,0.461,0.1926,0.082,0.0143,0.0632,0.0049,0.0033,0.0046,0.5488,0.1161,0.0471,0.0419,0.0775,0.0025,0.0027,0.007,0.1455,0.0091,0.0079,0.0157,0.3434,0.0475,0.0303,0.0288,0.0982,0.0195,0.0107,0.0087,0.0,0.0,0.0,0.0,0.0054,0.1732,0.0052,0.0011,0.0019,0.0597,0.0882,0.4046,0.0762,0.1932,0.0437,0.0206,0.0135,0.0906,0.6723,0.803279,49,0.803571,0.789474,O=C(O)CNC(=O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,motif:sulfone_general,0.671875,0.800000,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
