smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id
O=C(c1ccc([N+](=O)[O-])cc1)c1nc2c(n1O)CCCC2,0.0033,0.0027,0.002,0.0006,0.4099,0.0884,0.0407,0.0145,0.0967,0.0091,0.0056,0.0057,0.5431,0.1384,0.0552,0.0402,0.262,0.0162,0.0119,0.0139,0.146,0.0091,0.0079,0.0153,0.2742,0.0291,0.0202,0.0237,0.0885,0.0171,0.0095,0.0081,0.0,0.0038,0.0016,0.0,0.279,0.4207,0.5069,0.9288,0.8591,0.6882,0.7276,0.5636,0.3154,0.2026,0.0349,0.0172,0.0136,0.5877,0.6651,0.734694,669
CC1(C)C(c2cccs2)=[N+]([O-])C2(CCCCC2=NNC(N)=O)N1O,0.0172,0.0166,0.0121,0.0042,0.425,0.0554,0.0267,0.0183,0.1045,0.0102,0.0061,0.006,0.5368,0.0644,0.0296,0.0494,0.0618,0.0018,0.0021,0.0062,0.1996,0.0158,0.0127,0.0189,0.1937,0.0157,0.0127,0.0208,0.0807,0.0151,0.0087,0.0078,0.1116,0.0379,0.0058,0.0003,0.2921,0.1769,0.0075,0.0275,0.1405,0.3385,0.1541,0.393,0.265,0.1923,0.0259,0.0129,0.0147,0.1994,0.6554,0.802083,668
CC12CCC(CC1=NN=C1NC(=O)C(=C3C(=O)Nc4ccccc43)S1)C2(C)C,0.0063,0.0054,0.004,0.0013,0.536,0.1418,0.0594,0.022,0.1091,0.0108,0.0064,0.0061,0.5353,0.0582,0.026,0.0431,0.2714,0.0174,0.0129,0.0153,0.085,0.0037,0.0036,0.0112,0.2165,0.018,0.014,0.0211,0.1049,0.0211,0.0115,0.0091,0.0076,0.0113,0.001,0.0,0.2164,0.2662,0.4696,0.0904,0.0461,0.4458,0.448,0.3775,0.1472,0.208,0.032,0.0154,0.0144,0.2786,0.6861,0.839506,666
Cc1nc([N+](=O)[O-])c(Br)n1Cc1csc(Cc2ccc(Cl)cc2)n1,0.0101,0.0095,0.0069,0.0022,0.4572,0.1207,0.0528,0.0161,0.0972,0.0093,0.0056,0.0058,0.5776,0.0972,0.0403,0.0488,0.3068,0.0228,0.016,0.0163,0.1871,0.0142,0.0116,0.0179,0.3116,0.0396,0.0263,0.0271,0.0863,0.0165,0.0093,0.008,0.0,0.0001,0.0,0.0,0.3149,0.4523,0.9279,0.9765,0.9981,0.8439,0.7863,0.816,0.4516,0.226,0.0367,0.0188,0.0158,0.7297,0.6078,0.74359,658
CN(C)c1nc(N)nc(COC(=O)c2cc(Cl)sc2Cl)n1,0.002,0.0016,0.0012,0.0003,0.4535,0.215,0.0919,0.0136,0.0623,0.0048,0.0032,0.0044,0.5393,0.1425,0.0563,0.0385,0.1309,0.0052,0.0047,0.0092,0.0993,0.0047,0.0044,0.012,0.2953,0.033,0.0223,0.0245,0.0676,0.0122,0.0073,0.007,0.0,0.0,0.0,0.0,0.0061,0.0818,0.0677,0.0,0.0004,0.0604,0.0295,0.2265,0.0781,0.1834,0.0466,0.0213,0.0122,0.0612,0.7248,0.819277,657
CC(c1nc(N)nc(Nc2ccccc2)n1)N1CCC(c2nc3ccccc3s2)CC1,0.006,0.0055,0.0039,0.0012,0.536,0.0648,0.0313,0.0382,0.0723,0.0057,0.0037,0.0048,0.4654,0.0302,0.0159,0.0415,0.1675,0.0075,0.0065,0.011,0.1416,0.0081,0.0071,0.0151,0.1905,0.0144,0.0119,0.0203,0.0642,0.0113,0.0068,0.0068,0.0078,0.2437,0.1359,0.0209,0.0236,0.0837,0.0129,0.0064,0.0038,0.0562,0.1303,0.3302,0.1723,0.1835,0.0435,0.0248,0.0178,0.0911,0.698,0.783784,655
CN(CC(=O)Nc1ccc(F)c(F)c1F)Cc1ccc(C(N)=O)cc1[N+](=O)[O-],0.0038,0.0034,0.0024,0.0007,0.0163,0.0005,0.0009,0.0046,0.0365,0.0023,0.0017,0.0034,0.0642,0.001,0.0012,0.0087,0.0062,0.0001,0.0002,0.0018,0.0456,0.0015,0.0016,0.0079,0.036,0.0015,0.0019,0.0082,0.0494,0.0085,0.0054,0.0061,0.0,0.0972,0.1611,0.0023,0.1016,0.1538,0.1056,0.0855,0.143,0.2041,0.3639,0.4595,0.2404,0.0287,0.0129,0.0196,0.0049,0.2064,0.673,0.790323,654
COc1cc(OC)c(C2=CCN(Cc3nc(N)nc(Nc4ccccc4OC)n3)CC2)c(OC)c1,0.001,0.0008,0.0006,0.0002,0.3918,0.0287,0.0152,0.0198,0.0469,0.0031,0.0022,0.0039,0.5078,0.0518,0.0239,0.0402,0.0334,0.0008,0.0011,0.0045,0.1029,0.0048,0.0045,0.0124,0.2585,0.024,0.0176,0.0237,0.0564,0.0097,0.0061,0.0064,0.0,0.0691,0.1175,0.0032,0.2666,0.1357,0.2757,0.0007,0.6838,0.3011,0.1766,0.6126,0.314,0.1554,0.0214,0.021,0.0127,0.3074,0.6869,0.802632,649
O=C(Nc1cc(-c2ccccc2)sc1C(=O)O)c1cc(Cl)c2c(c1)OCCO2,0.0023,0.0018,0.0013,0.0004,0.22,0.0119,0.0087,0.0178,0.0593,0.0044,0.0031,0.0046,0.4322,0.0247,0.0138,0.0398,0.027,0.0007,0.0009,0.0041,0.1292,0.0073,0.0066,0.0153,0.1168,0.0072,0.0071,0.0169,0.0675,0.0122,0.0073,0.0072,0.0327,0.148,0.0768,0.092,0.0626,0.3724,0.4621,0.1028,0.6483,0.6162,0.6146,0.7199,0.5945,0.1208,0.0242,0.0139,0.022,0.4659,0.6831,0.796875,648
Cc1cc(=O)oc(C)c1C(=O)OCc1cc(C#N)ccc1F,0.0011,0.0008,0.0006,0.0002,0.4409,0.1343,0.0587,0.0144,0.0355,0.0022,0.0016,0.0033,0.502,0.0689,0.0301,0.0364,0.0476,0.0013,0.0015,0.0053,0.0896,0.0041,0.0039,0.0115,0.129,0.008,0.0073,0.0152,0.0632,0.0113,0.0069,0.0068,0.0,0.0,0.0,0.0,0.0552,0.1148,0.0551,0.0111,0.0019,0.0185,0.0457,0.1337,0.0776,0.1454,0.0257,0.0123,0.0104,0.0571,0.682,0.8,647
O=C1C(=O)N(CN2CCN(c3cccc(Cl)c3)CC2)c2c(F)ccc(Cl)c21,0.0115,0.0107,0.0078,0.0026,0.4063,0.0387,0.0228,0.037,0.0954,0.0089,0.0055,0.0059,0.4733,0.0334,0.0187,0.0555,0.1907,0.0103,0.0089,0.0144,0.102,0.0049,0.0047,0.0129,0.1051,0.0061,0.0061,0.0149,0.0759,0.0141,0.0082,0.0075,0.0,0.01,0.0644,0.0038,0.0586,0.1782,0.284,0.0,0.0003,0.1928,0.0896,0.1713,0.1566,0.1622,0.0153,0.0163,0.0172,0.1257,0.7055,0.8,646
O=[N+]([O-])c1cn(CCCOc2ccc3c(c2)OCO3)cn1,0.0041,0.0036,0.0026,0.0008,0.3866,0.3378,0.1548,0.0098,0.0569,0.0042,0.0029,0.0043,0.5175,0.2838,0.1111,0.0351,0.2108,0.0113,0.009,0.0127,0.1789,0.0132,0.0109,0.0174,0.2516,0.0255,0.0185,0.0233,0.0715,0.0131,0.0077,0.0073,0.0,0.0235,0.0801,0.0044,0.0175,0.3287,0.335,0.0028,0.0166,0.1687,0.3511,0.3927,0.1391,0.1864,0.0796,0.0442,0.0128,0.1947,0.6947,0.742857,643
CC(=NNC(=O)NCc1cccc(C(F)(F)F)c1)c1csc(N)n1,0.0021,0.0017,0.0012,0.0004,0.4462,0.1405,0.0625,0.0162,0.0438,0.0029,0.0021,0.0037,0.5123,0.0886,0.0375,0.0374,0.012,0.0002,0.0004,0.0025,0.0909,0.0041,0.004,0.0115,0.139,0.009,0.008,0.016,0.0589,0.0104,0.0064,0.0066,0.0002,0.0367,0.0094,0.0002,0.3203,0.2518,0.0833,0.0472,0.0431,0.5248,0.4121,0.4096,0.2979,0.145,0.0327,0.0146,0.0105,0.2656,0.6529,0.736264,642
CN(C)Cc1nc(SCC(=O)Nc2ccc(F)c(F)c2)c2ccccc2n1,0.0021,0.0017,0.0013,0.0004,0.2775,0.0155,0.0104,0.021,0.0364,0.0022,0.0017,0.0034,0.5015,0.0372,0.0199,0.0559,0.0256,0.0006,0.0008,0.0039,0.0929,0.0041,0.004,0.0118,0.0848,0.0044,0.0048,0.0133,0.0539,0.0093,0.0059,0.0063,0.0001,0.1536,0.23,0.0207,0.0331,0.1693,0.0418,0.0033,0.018,0.0879,0.0533,0.1554,0.1159,0.1194,0.0254,0.031,0.0152,0.0753,0.6658,0.777778,641
CC(Sc1nc(CN2CCOCC2)nc2ccccc12)C(=O)Nc1nc(-c2ccccc2)cs1,0.0032,0.0028,0.002,0.0006,0.4777,0.0472,0.0235,0.0287,0.0541,0.0038,0.0026,0.0041,0.4856,0.0348,0.0182,0.0475,0.0612,0.0018,0.002,0.0062,0.1368,0.0076,0.0067,0.0147,0.0947,0.0049,0.005,0.0132,0.0709,0.0128,0.0076,0.0072,0.1179,0.7878,0.5844,0.0338,0.091,0.1426,0.0292,0.0924,0.4478,0.2066,0.1709,0.2873,0.1256,0.1669,0.1004,0.0725,0.0173,0.177,0.6496,0.792683,640
O=C(c1cnc(Cl)c(Cl)c1)N1CCc2ccc([N+](=O)[O-])cc21,0.0062,0.0055,0.004,0.0012,0.4102,0.0724,0.0345,0.0164,0.0786,0.0067,0.0043,0.0051,0.5958,0.1656,0.0651,0.0509,0.3362,0.0275,0.0186,0.0172,0.158,0.0106,0.009,0.0163,0.2835,0.0319,0.022,0.025,0.0841,0.016,0.0091,0.0079,0.0,0.0054,0.0127,0.0008,0.1209,0.3234,0.3108,0.8644,0.9412,0.6278,0.5857,0.4805,0.2237,0.217,0.038,0.0199,0.0156,0.4976,0.7237,0.722222,638
O=C(NCc1cccc(Cl)c1)C1CCN(c2nc3ccsc3c(=O)n2Cc2ccc(F)cc2)CC1,0.0043,0.0037,0.0027,0.0008,0.1428,0.0061,0.0052,0.0129,0.0252,0.0013,0.0011,0.0028,0.217,0.0061,0.0047,0.0194,0.0261,0.0006,0.0008,0.0039,0.068,0.0026,0.0026,0.0098,0.0404,0.0016,0.0021,0.0084,0.0424,0.0071,0.0047,0.0056,0.0797,0.4316,0.2825,0.0565,0.0048,0.1033,0.0462,0.0008,0.0002,0.1275,0.0573,0.133,0.1208,0.0717,0.0512,0.034,0.0134,0.066,0.6713,0.770833,635
CC1c2cc(Cl)cc(Cl)c2CCN1c1ccnc(C#N)c1,0.0088,0.0081,0.0059,0.0019,0.5196,0.1339,0.0579,0.0226,0.0741,0.0061,0.0039,0.0049,0.5486,0.0622,0.0279,0.048,0.2944,0.0212,0.0154,0.017,0.1984,0.0152,0.0123,0.0185,0.1823,0.0139,0.0115,0.0193,0.0878,0.0166,0.0093,0.008,0.0001,0.0098,0.0128,0.0042,0.3136,0.5311,0.8553,0.8199,0.8254,0.4358,0.7501,0.7196,0.376,0.2127,0.0319,0.0174,0.016,0.6252,0.6201,0.822917,634
CCN(CC)CCOC1CCN(Cc2ccc(Cl)cc2Cl)CC1,0.0042,0.0036,0.0026,0.0008,0.4279,0.0403,0.0197,0.0188,0.0552,0.0039,0.0027,0.0041,0.5712,0.0732,0.031,0.0466,0.2381,0.013,0.0099,0.0128,0.2015,0.0149,0.0119,0.018,0.3164,0.035,0.0234,0.026,0.0739,0.0134,0.0077,0.0072,0.0016,0.0004,0.0,0.0,0.061,0.4267,0.3316,0.3801,0.7843,0.2814,0.3311,0.469,0.3165,0.21,0.022,0.0121,0.0149,0.3757,0.7453,0.781818,633
CC(CN(C)Cc1ccccc1)Nc1nc(N)c2ccccc2n1,0.0046,0.004,0.0029,0.0009,0.528,0.0698,0.0305,0.024,0.0616,0.0045,0.003,0.0044,0.6144,0.0996,0.0406,0.056,0.121,0.0046,0.0043,0.009,0.1737,0.0113,0.0094,0.0167,0.2769,0.0268,0.0192,0.0248,0.0835,0.0155,0.0088,0.0077,0.0084,0.0035,0.0021,0.0025,0.0288,0.192,0.0128,0.0004,0.0014,0.085,0.0504,0.2596,0.2818,0.208,0.0266,0.0134,0.0162,0.1014,0.7062,0.672414,632
Nc1ccc(OS(=O)(=O)c2ccc(Cl)cc2)c2ncccc12,0.0016,0.0013,0.0009,0.0003,0.473,0.1825,0.077,0.0149,0.0304,0.0017,0.0014,0.0031,0.5541,0.0771,0.0327,0.0437,0.1868,0.0091,0.0076,0.0117,0.0864,0.0038,0.0037,0.0113,0.2209,0.019,0.0145,0.0209,0.0708,0.0129,0.0076,0.0072,0.0,0.0001,0.0,0.0,0.7089,0.608,0.4782,0.9778,0.9961,0.7276,0.8583,0.7728,0.5106,0.1804,0.0342,0.0161,0.0126,0.7376,0.7143,0.705882,631
COc1cc(Oc2ncnc3ccsc23)ccc1[N+](=O)[O-],0.0029,0.0024,0.0017,0.0005,0.3875,0.0665,0.0323,0.0151,0.0432,0.0028,0.0021,0.0036,0.5252,0.089,0.0374,0.0387,0.2263,0.0126,0.0098,0.013,0.0922,0.0043,0.0041,0.0116,0.231,0.021,0.0157,0.0213,0.0546,0.0095,0.0059,0.0064,0.0,0.0,0.0,0.0,0.1492,0.3572,0.0649,0.2447,0.6421,0.4907,0.8207,0.613,0.1872,0.1736,0.0231,0.0121,0.0123,0.3966,0.7223,0.776316,629
CS(=O)(=O)NC1CCCCC1CNc1nc(Cl)c(C#N)s1,0.0093,0.0086,0.0062,0.002,0.4564,0.1568,0.0678,0.0152,0.0849,0.0076,0.0047,0.0053,0.536,0.2108,0.0824,0.0386,0.2567,0.0158,0.0118,0.0142,0.2512,0.0259,0.0194,0.0214,0.283,0.0319,0.0217,0.0243,0.0647,0.0116,0.007,0.0069,0.0,0.0,0.0,0.0,0.0244,0.1143,0.042,0.0001,0.0007,0.2629,0.0993,0.3551,0.154,0.2158,0.0521,0.0246,0.0142,0.117,0.691,0.818182,625
Cc1cc(NC(C)c2c(F)cncc2F)c2cccc([N+](=O)[O-])c2n1,0.0037,0.0032,0.0023,0.0007,0.4905,0.1688,0.0694,0.0151,0.0606,0.0045,0.0031,0.0044,0.5725,0.1181,0.047,0.0441,0.1804,0.0085,0.0072,0.0113,0.0854,0.0037,0.0036,0.0112,0.0901,0.0047,0.0048,0.0128,0.0739,0.0136,0.0079,0.0073,0.0,0.0,0.0,0.0,0.1756,0.3648,0.6094,0.9682,0.9796,0.5249,0.7979,0.549,0.3533,0.173,0.0361,0.0162,0.0119,0.5914,0.6063,0.784615,623
CN(C(=O)CSc1ccnc2ccccc12)c1nccs1,0.0056,0.0049,0.0036,0.0011,0.5286,0.1091,0.0448,0.0194,0.0477,0.0032,0.0023,0.0038,0.5337,0.0495,0.0231,0.0466,0.1933,0.0096,0.0079,0.012,0.1546,0.0098,0.0083,0.0157,0.1278,0.0078,0.0072,0.0153,0.0774,0.0143,0.0082,0.0075,0.1287,0.493,0.0124,0.0001,0.5103,0.2924,0.6486,0.9782,0.9809,0.4367,0.6915,0.5866,0.2411,0.1997,0.0779,0.0131,0.0135,0.5962,0.7163,0.797297,620
N#Cc1nc(N)n(CCOc2ccc(F)cc2Cl)c1C#N,0.0026,0.0021,0.0016,0.0005,0.4176,0.2357,0.1046,0.0123,0.0496,0.0035,0.0024,0.004,0.5252,0.1197,0.0484,0.0371,0.1653,0.0077,0.0067,0.0113,0.1294,0.0075,0.0066,0.0142,0.0988,0.0056,0.0055,0.0135,0.0461,0.0078,0.0051,0.0059,0.0,0.0,0.0001,0.0,0.025,0.2237,0.1696,0.013,0.074,0.3588,0.1606,0.2669,0.2347,0.1594,0.0433,0.0201,0.011,0.1696,0.6643,0.810127,619
O=C(CSCC(=O)N1CCCCC1)Nc1cc(Cl)c(O)cc1F,0.0046,0.004,0.0029,0.0009,0.4475,0.2066,0.0911,0.0151,0.0568,0.0042,0.0029,0.0043,0.5378,0.1212,0.0493,0.0405,0.1009,0.0037,0.0037,0.0086,0.1204,0.0066,0.0059,0.0136,0.202,0.0173,0.0136,0.0205,0.0637,0.0114,0.0069,0.0069,0.0,0.0041,0.0003,0.0,0.1707,0.4174,0.452,0.1326,0.5243,0.5188,0.1786,0.4672,0.2499,0.1704,0.0421,0.0196,0.0123,0.3457,0.6276,0.768421,617
COc1cc2nc(NCC(c3cccc(F)c3)N(C)C)nc(N)c2cc1OC,0.0027,0.0023,0.0016,0.0005,0.5182,0.0461,0.0209,0.0245,0.053,0.0036,0.0025,0.004,0.6215,0.0807,0.0341,0.0609,0.1717,0.0076,0.0065,0.0108,0.2864,0.029,0.0213,0.0232,0.2888,0.0284,0.02,0.0251,0.0783,0.0143,0.0083,0.0075,0.3421,0.004,0.0017,0.0182,0.0593,0.1633,0.1709,0.3692,0.3465,0.2072,0.065,0.3915,0.2871,0.2625,0.024,0.013,0.0194,0.2289,0.6956,0.775281,613
OC(COc1ccc(Cl)cc1Cl)Cn1cc[n+](Cc2ccccc2Cl)c1,0.005,0.0044,0.0032,0.001,0.5254,0.1305,0.0531,0.0185,0.0381,0.0023,0.0017,0.0034,0.5841,0.129,0.0501,0.0442,0.2312,0.0125,0.0096,0.0127,0.154,0.0093,0.0079,0.0152,0.1785,0.0128,0.0107,0.0186,0.0736,0.0133,0.0078,0.0072,0.0,0.0351,0.0456,0.0011,0.8268,0.7958,0.9797,0.9996,0.9916,0.9103,0.8621,0.8532,0.6566,0.1989,0.0388,0.0211,0.0135,0.8751,0.6481,0.719298,612
CC(C)(C)C(=O)NC(n1cnc2c(Cl)ncnc21)C(Cl)(Cl)Cl,0.0094,0.0086,0.0063,0.002,0.4993,0.1604,0.0662,0.0164,0.1318,0.0149,0.0084,0.0067,0.6021,0.1602,0.063,0.0521,0.5313,0.0963,0.0519,0.0253,0.2824,0.0325,0.0237,0.0234,0.3171,0.0402,0.0262,0.0265,0.1401,0.0307,0.0154,0.0105,0.0,0.0,0.0001,0.0,0.0174,0.0794,0.0077,0.0003,0.0036,0.093,0.0594,0.3212,0.1015,0.2793,0.0604,0.029,0.0181,0.0759,0.6428,0.789474,610
O=[N+]([O-])c1ccc(Sc2ccc(F)cc2F)c2ncccc12,0.0147,0.0143,0.0103,0.0034,0.5026,0.1054,0.0477,0.0246,0.0996,0.0095,0.0057,0.0058,0.6244,0.0986,0.0419,0.0665,0.2407,0.0146,0.0114,0.0148,0.1824,0.0133,0.0111,0.0185,0.2107,0.0181,0.0143,0.0218,0.1375,0.0299,0.0151,0.0103,0.0028,0.0077,0.005,0.0075,0.1581,0.284,0.2774,0.8866,0.9585,0.3,0.804,0.6457,0.1465,0.2239,0.0346,0.0181,0.0193,0.4956,0.7072,0.745098,609
O=C(OCc1ccccc1)c1cc2cc(Cl)cc(Cl)c2oc1=O,0.0066,0.0059,0.0043,0.0014,0.4658,0.1114,0.0502,0.0192,0.0899,0.0082,0.0051,0.0055,0.577,0.1187,0.0483,0.0485,0.3634,0.0328,0.0215,0.0184,0.2032,0.0169,0.0135,0.0191,0.3114,0.0391,0.0259,0.0269,0.0837,0.0159,0.009,0.0079,0.0,0.0042,0.0009,0.0,0.0805,0.252,0.1933,0.2117,0.0194,0.3133,0.4256,0.4586,0.1956,0.2335,0.0392,0.0198,0.0163,0.2389,0.8011,0.798319,608
Cc1c(NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)cccc1C(=O)N1CCc2sccc2C1,0.0024,0.002,0.0015,0.0004,0.2364,0.0144,0.0099,0.0167,0.0327,0.0019,0.0015,0.0032,0.2975,0.0118,0.0079,0.0269,0.007,0.0001,0.0002,0.0019,0.0445,0.0014,0.0016,0.0079,0.0726,0.0036,0.004,0.0122,0.0369,0.006,0.0041,0.0053,0.0,0.0365,0.094,0.0079,0.0003,0.0859,0.0007,0.0,0.0007,0.0152,0.0124,0.0911,0.0579,0.0811,0.0087,0.0139,0.0091,0.0294,0.6331,0.8125,607
CCOC(=O)c1nc(NC(=O)c2c(F)ccc(F)c2F)oc1C,0.003,0.0024,0.0018,0.0005,0.373,0.0423,0.0219,0.0167,0.0355,0.0022,0.0016,0.0033,0.4426,0.0314,0.0161,0.0347,0.034,0.0009,0.0011,0.0045,0.0568,0.002,0.0021,0.0089,0.0451,0.0019,0.0023,0.0089,0.068,0.0124,0.0074,0.0071,0.0002,0.32,0.0754,0.0003,0.1207,0.2567,0.0947,0.2131,0.3577,0.1183,0.2456,0.3121,0.1515,0.1176,0.0461,0.0144,0.0094,0.2078,0.6053,0.790123,603
CC(C)(C)C1=NC(=Cc2ccc([N+](=O)[O-])c(O)c2)C(=O)O1,0.0032,0.0026,0.0019,0.0006,0.4331,0.2135,0.0929,0.0128,0.082,0.0071,0.0045,0.0052,0.5395,0.1939,0.0756,0.0386,0.1977,0.01,0.0082,0.012,0.0824,0.0036,0.0035,0.011,0.3458,0.049,0.0309,0.0284,0.0882,0.017,0.0096,0.0082,0.0,0.0002,0.0001,0.0,0.4913,0.4824,0.6363,0.9947,0.8919,0.5957,0.8251,0.7899,0.4264,0.1969,0.0552,0.0252,0.013,0.6815,0.7503,0.705882,595
N#Cc1ccc(N[C@H](CO)Cc2ccc(O)cc2)c([N+](=O)[O-])c1,0.0017,0.0014,0.001,0.0003,0.3725,0.0565,0.0281,0.0146,0.0491,0.0034,0.0024,0.0039,0.534,0.1097,0.0448,0.0392,0.0763,0.0024,0.0026,0.0069,0.104,0.0051,0.0048,0.0124,0.3405,0.0466,0.0296,0.0279,0.0663,0.0119,0.0072,0.007,0.0005,0.0002,0.0,0.0,0.1324,0.3192,0.0621,0.0213,0.2594,0.3268,0.3133,0.5209,0.391,0.1716,0.0264,0.0134,0.0125,0.2607,0.781,0.740741,593
N#Cc1ncn(Cc2cn3cc(Cl)cc(Cl)c3n2)c1C#N,0.0056,0.005,0.0036,0.0011,0.4392,0.1908,0.0833,0.0139,0.0622,0.0048,0.0032,0.0045,0.5034,0.0656,0.0291,0.0377,0.1759,0.0084,0.0071,0.0114,0.0932,0.0044,0.0042,0.0117,0.1394,0.0092,0.0082,0.0161,0.054,0.0094,0.0059,0.0063,0.0,0.0,0.0,0.0,0.0223,0.1551,0.0375,0.0001,0.0002,0.0958,0.1197,0.1471,0.1349,0.1637,0.0331,0.0161,0.0114,0.0792,0.7112,0.855072,589
O=[N+]([O-])c1ccc(N2CCOC(c3nccs3)C2)c2ccncc12,0.0057,0.0052,0.0037,0.0011,0.4421,0.1367,0.0597,0.0146,0.0308,0.0018,0.0014,0.0031,0.5308,0.0955,0.0398,0.0397,0.1229,0.0048,0.0045,0.0091,0.0725,0.0029,0.003,0.0102,0.098,0.0054,0.0054,0.0134,0.0571,0.01,0.0062,0.0065,0.0,0.0,0.0,0.0,0.0556,0.1919,0.0243,0.0072,0.3234,0.297,0.2372,0.1462,0.0882,0.1511,0.0291,0.0138,0.0109,0.1523,0.7103,0.774648,584
Nc1cc(C(=O)NC(c2nccs2)C(F)(F)F)cc(Cl)n1,0.0043,0.0037,0.0027,0.0008,0.449,0.1663,0.0719,0.0144,0.0517,0.0037,0.0026,0.004,0.5192,0.0831,0.0352,0.0381,0.0581,0.0017,0.0019,0.0058,0.1432,0.0088,0.0076,0.015,0.1868,0.0148,0.0119,0.019,0.0762,0.0142,0.0082,0.0075,0.0,0.0,0.0,0.0,0.0337,0.1319,0.3834,0.0069,0.0748,0.055,0.1658,0.278,0.1468,0.1654,0.0329,0.0158,0.0116,0.1418,0.6915,0.774194,582
O=C(Nc1ccncc1O)c1cc(F)cc2cccnc12,0.0026,0.0022,0.0016,0.0005,0.4892,0.1335,0.0566,0.0174,0.0532,0.0038,0.0026,0.0042,0.5632,0.0911,0.0376,0.0442,0.1529,0.0066,0.0059,0.0104,0.0915,0.0042,0.004,0.0117,0.2008,0.0159,0.0126,0.0201,0.0828,0.0157,0.0089,0.0079,0.0025,0.0066,0.0011,0.0001,0.2712,0.4437,0.4632,0.0241,0.6496,0.7951,0.6444,0.7188,0.4214,0.1821,0.031,0.0146,0.0129,0.4924,0.7367,0.764706,577
Cc1cc([N+](=O)[O-])sc1N1CCN(c2ccccc2O)CC1,0.0051,0.0045,0.0033,0.001,0.5034,0.2241,0.1003,0.0221,0.1181,0.0124,0.0073,0.0067,0.6421,0.1488,0.0622,0.0761,0.3546,0.0332,0.0231,0.0219,0.1847,0.0142,0.012,0.02,0.3248,0.0466,0.0322,0.035,0.1084,0.0222,0.0119,0.0093,0.0019,0.7014,0.3081,0.0017,0.3692,0.5236,0.8793,0.125,0.6757,0.7868,0.8909,0.7376,0.4682,0.2492,0.1342,0.0623,0.0215,0.6063,0.6724,0.734694,575
O=[N+]([O-])c1cn(CC(O)Cc2ccccc2C(F)(F)F)cn1,0.0047,0.0041,0.003,0.0009,0.4074,0.1108,0.0504,0.0136,0.0491,0.0034,0.0024,0.0039,0.5133,0.1087,0.0445,0.0357,0.1431,0.006,0.0054,0.0097,0.1616,0.011,0.0093,0.0162,0.2325,0.0219,0.0163,0.0217,0.0685,0.0125,0.0074,0.0071,0.0,0.0025,0.0051,0.0002,0.025,0.2543,0.1045,0.0648,0.3138,0.1934,0.3837,0.3568,0.1003,0.1756,0.0312,0.016,0.0121,0.1996,0.7065,0.730159,574
CN(C)CCN(Cc1ccco1)c1ccc(Cl)c(C#N)n1,0.0082,0.0076,0.0055,0.0017,0.4827,0.13,0.0557,0.0173,0.0573,0.0041,0.0028,0.0042,0.5473,0.0784,0.0333,0.043,0.2744,0.0173,0.0126,0.0143,0.1251,0.0067,0.006,0.0138,0.1556,0.0104,0.009,0.0171,0.0912,0.0175,0.0097,0.0081,0.0041,0.0,0.0,0.0,0.017,0.1519,0.2488,0.0502,0.0,0.0527,0.2321,0.2733,0.1473,0.194,0.0302,0.015,0.0133,0.1304,0.701,0.853933,570
O=C(Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C1CC2CCC1O2,0.0078,0.007,0.0051,0.0016,0.4262,0.154,0.0697,0.0151,0.0645,0.005,0.0034,0.0046,0.5636,0.2037,0.0802,0.045,0.1424,0.0061,0.0056,0.0104,0.1785,0.0133,0.0111,0.0183,0.2885,0.0346,0.0239,0.0269,0.0992,0.0198,0.0108,0.0087,0.0001,0.037,0.0133,0.0003,0.0353,0.2966,0.6998,0.9916,0.988,0.5547,0.5539,0.5047,0.1913,0.1968,0.0534,0.0248,0.0146,0.5351,0.719,0.775862,569
